species,D1RP_S9,D1SG_S1,D2RP_S10,D2SG_S2,L1RP_S13,L1SG_S5,L2RP_S14,L2SG_S6,S1RP_S11,S1SG_S3,S2RP_S12,S2SG_S4
Streptomyces tsukubensis,1,12,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Streptomyces sudanensis,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces tendae,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces zaomyceticus,1,19,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
Streptomyces spectabilis,1,13,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Streptomyces albidocamelliae,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces mirabilis,2,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces angustmyceticus,1,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces katrae,1,6,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Streptomyces chartreusis,1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces ficellus,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Streptomyces paludis,1,4,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Streptomyces griseorubiginosus,1,18,NA,1,NA,3,NA,NA,NA,NA,NA,NA
Streptomyces bobili,1,7,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Actinacidiphila reveromycinica,26,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Embleya sp. NBC_00896,10,14,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Kitasatospora sp. CM 4170,4,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kitasatospora sp. NBC_01560,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kitasatospora albolonga,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kitasatospora purpeofusca,1,44,NA,NA,NA,4,NA,NA,NA,NA,NA,NA
Streptacidiphilus sp. PB12-B1b,2,6,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Peterkaempfera bronchialis,1,6,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
Amycolatopsis carbonis,209,16,NA,NA,NA,5,NA,NA,NA,NA,NA,NA
Amycolatopsis sp. cg13,10,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Amycolatopsis sp. CA-230715,2,14,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Amycolatopsis sp. FDAARGOS 1241,1,12,NA,NA,NA,5,NA,NA,NA,2,NA,NA
Amycolatopsis nalaikhensis,2,16,NA,1,NA,1,NA,NA,NA,NA,NA,1
Amycolatopsis aidingensis,1,18,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Actinoalloteichus hymeniacidonis,55,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Actinoalloteichus hoggarensis,28,7,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Saccharopolyspora spinosa,4,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Saccharopolyspora rosea,1,8,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Saccharopolyspora pogona,1,9,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
Pseudonocardia petroleophila,1,20,NA,NA,NA,7,NA,NA,NA,NA,NA,NA
Pseudonocardia autotrophica,1,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kibdelosporangium phytohabitans,2,11,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
Lentzea sp. HUAS12,2,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Saccharothrix syringae,1,19,NA,NA,1,1,NA,1,NA,NA,NA,NA
Saccharomonospora marina,1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kutzneria buriramensis,1,13,NA,NA,NA,4,NA,NA,NA,NA,NA,NA
Umezawaea sp. Da 62-37,1,13,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
Micromonospora sp. WMMD998,12,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Micromonospora sp. WMMD1155,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Verrucosispora sp. NA02020,5,11,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Micromonospora sp. NBC_01796,2,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Micromonospora sp. NBC_01412,1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Micromonospora sp. HM134,1,17,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Micromonospora sp. DPT,3,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Micromonospora craniellae,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Micromonospora globbae,2,15,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
Micromonospora aurantiaca,22,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Micromonospora echinaurantiaca,1,11,NA,NA,NA,2,NA,NA,NA,NA,NA,1
Micromonospora purpureochromogenes,3,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Micromonospora cathayae,1,7,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Micromonospora echinospora,1,22,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Longispora sp. K20-0274,16,6,NA,NA,NA,NA,NA,NA,NA,1,1,NA
Actinoplanes sp. L3-i22,2,20,NA,NA,NA,3,NA,NA,NA,1,NA,NA
Actinoplanes sp. OR16,2,13,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Actinoplanes sp. NBC_00393,1,37,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Actinoplanes sp. N902-109,1,24,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Actinoplanes missouriensis,2,8,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Actinoplanes teichomyceticus,1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phytohabitans suffuscus,6,27,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Dactylosporangium sp. AC04546,2,39,NA,NA,NA,3,NA,NA,NA,1,NA,NA
Dactylosporangium sp. NBC_01737,1,32,NA,NA,2,3,NA,NA,NA,3,NA,NA
Dactylosporangium roseum,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Solwaraspora sp. WMMD791,3,7,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
Actinocatenispora sera,2,11,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Plantactinospora sp. ZYX-F-223,1,13,NA,NA,NA,4,NA,NA,NA,NA,NA,NA
Jiangella alkaliphila,57,24,NA,1,NA,2,NA,NA,NA,NA,2,NA
Geodermatophilus sp. DSM 44513,41,15,NA,NA,NA,1,NA,NA,NA,2,NA,NA
Modestobacter sp. L9-4,2,16,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Actinomadura sp. WMMB 499,11,9,NA,NA,NA,4,NA,NA,NA,NA,1,NA
Actinomadura sp. NAK00032,7,12,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Actinomadura verrucosospora,1,17,NA,NA,NA,3,NA,NA,NA,1,NA,NA
Thermomonospora amylolytica,1,16,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
Sphaerisporangium sp. NBC_01403,4,25,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Nonomuraea fuscirosea,3,22,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Nonomuraea glycinis,1,24,NA,NA,NA,1,NA,NA,NA,1,NA,NA
Microbispora hainanensis,2,24,NA,NA,NA,4,NA,NA,NA,2,NA,NA
Streptosporangium subroseum,1,25,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Thermobispora bispora,1,27,NA,1,NA,5,NA,NA,NA,NA,NA,NA
Nocardiopsis exhalans,6,7,NA,1,NA,1,NA,NA,NA,NA,NA,1
Parafrankia sp. EAN1pec,18,27,NA,NA,NA,4,NA,NA,NA,1,NA,NA
Frankia sp. ArI3,2,15,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
Frankia casuarinae,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Candidatus Protofrankia datiscae,1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jatrophihabitans sp. GAS493,18,9,NA,NA,NA,8,NA,NA,NA,NA,NA,NA
Jatrophihabitans cynanchi,2,14,NA,NA,NA,11,NA,NA,NA,NA,NA,NA
Schaalia cardiffensis,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Schaalia sp. HMT-172,1,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Schaalia sp. 19OD2882,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Actinomyces slackii,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flaviflexus ciconiae,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Actinobaculum sp. 313,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bifidobacterium sp. ESL0790,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bifidobacterium coryneforme,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bifidobacterium asteroides,1,8,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Bifidobacterium longum,1,2,NA,NA,NA,4,NA,NA,NA,NA,NA,NA
Scardovia inopinata,2,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Catenulispora acidiphila,6,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kineococcus sp. DHX-1,2,10,NA,NA,NA,1,NA,NA,NA,NA,NA,1
Nakamurella panacisegetis,1,21,NA,1,NA,4,NA,NA,NA,NA,NA,NA
Nakamurella multipartita,1,79,NA,NA,NA,6,NA,NA,NA,1,NA,NA
Conexibacter sp. S30A1,47,16,NA,NA,NA,7,NA,NA,NA,NA,NA,NA
Conexibacter sp. SYSU D00693,5,86,NA,NA,NA,7,NA,NA,NA,2,NA,1
Conexibacter woesei,1,98,NA,NA,1,12,NA,NA,NA,1,NA,NA
Baekduia soli,2,89,NA,NA,NA,5,NA,NA,NA,2,NA,NA
Svornostia abyssi,1,60,NA,NA,NA,4,NA,NA,NA,4,NA,NA
Paraconexibacter antarcticus,1,67,NA,1,NA,4,NA,NA,NA,4,NA,NA
Thermoleophilum album,20,27,NA,NA,NA,2,NA,NA,NA,2,NA,NA
Candidatus Poriferisodalis sp.,12,60,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Aquihabitans sp. G128,2,70,NA,NA,NA,4,NA,NA,NA,NA,NA,NA
Actinomarinicola tropica,2,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dermatobacter hominis,2,27,NA,NA,NA,4,NA,NA,NA,NA,NA,NA
Ilumatobacter sp.,4,43,NA,NA,NA,4,NA,NA,NA,1,NA,NA
Ilumatobacter coccineus,2,47,NA,NA,NA,2,NA,NA,NA,2,NA,NA
Acidimicrobium ferrooxidans,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rubrobacter xylanophilus,7,14,NA,NA,NA,2,NA,NA,2,NA,NA,NA
Rubrobacter tropicus,1,24,NA,NA,NA,3,NA,NA,NA,1,NA,1
Thermophilibacter mediterraneus,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Euzebya pacifica,4,14,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Bacillus sp. PPSBB_11,13,NA,NA,1,5,9,1,NA,NA,NA,14,NA
Bacillus velezensis,3,77,NA,NA,12,16,NA,NA,NA,NA,NA,NA
Bacillus infantis,1,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Pseudalkalibacillus hwajinpoensis,17,2,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
Virgibacillus necropolis,4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Neobacillus sp. FSL H8-0543,2,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
Neobacillus sp. PS3-34,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niallia oryzisoli,2,7,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Robertmurraya sp. 2P01SA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alkalihalophilus pseudofirmus,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Evansella sp. LMS18,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Salipaludibacillus sp. HK11,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Paenibacillus sp. FSL F4-0100,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Paenibacillus sp. SI8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Paenibacillus sp. FSL R7-0216,2,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
Paenibacillus sp. BR2-3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Paenibacillus sp. SYP-B4298,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Paenibacillus pedocola,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Paenibacillus cellulosilyticus,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Paenibacillus peoriae,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Paenibacillus mucilaginosus,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brevibacillus borstelensis,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brevibacillus composti,1,1,NA,2,NA,1,NA,NA,NA,NA,NA,NA
Brevibacillus brevis,1,4,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
Paenisporosarcina sp. FSL H8-0542,18,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sporosarcina sp. FSL K6-3508,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Solibacillus sp. FSL W8-0372,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Planococcus glaciei,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Staphylococcus kloosii,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Staphylococcus delphini,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Listeria innocua,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Parageobacillus sp. KH3-4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anoxybacillus sp. PDR2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Staphylospora marina,3,4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
Tumebacillus avium,1,4,NA,NA,NA,NA,NA,1,NA,1,NA,NA
Granulicatella adiacens,56,6,NA,5,NA,NA,NA,NA,NA,NA,NA,NA
Alkalibacterium putridalgicola,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Limosilactobacillus portuensis,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Levilactobacillus suantsaii,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lactococcus lactis,5,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA
Streptococcus oralis,1,28,4,35,NA,NA,NA,2,NA,1,NA,NA
Candidatus Enterococcus mangumiae,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anaerocolumna sp. AGMB13020,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Blautia hansenii,2,1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA
Hungatella hathewayi,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellimonas catena,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stomatobaculum sp. F0698,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lactonifactor longoviformis,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Crassaminicella indica,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Clostridium tetani,1,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
uncultured Caproiciproducens sp.,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thermocaproicibacter melissae,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eubacterium limosum,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Desulfosporosinus orientis,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thermoanaerobacter kivui,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Halanaerobium hydrogeniformans,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Geochorda subterranea,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Allobaculum mucilyticum,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oscillatoria nigro-viridis,53,515,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Microcoleus anatoxicus,1,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gloeothece verrucosa,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Microcystis aeruginosa,1,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Synechococcus sp. CC9902,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Synechococcus sp. CBW1107,6,9,NA,NA,NA,1,NA,NA,NA,NA,NA,1
Prochlorococcus sp. MIT 0916,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Allocoleopsis franciscana,3,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA
Anabaena cylindrica,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Trichormus azollae,1,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Thermocoleostomius sinensis,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dehalogenimonas etheniformans,63,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Roseiflexus sp. RS-1,1,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Roseiflexus castenholzii,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Candidatus Promineifilum breve,1,14,NA,1,NA,NA,NA,NA,NA,NA,NA,1
Caldilinea aerophila,1,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
Pelolinea submarina,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mycoplasmopsis gallinacea,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vulcanimicrobium alpinum,1,9,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Escherichia coli,347,41,NA,3,10,31,NA,NA,1,NA,9,NA
Escherichia albertii,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Klebsiella pneumoniae,131,90,NA,21,496,16,NA,NA,NA,NA,NA,NA
Klebsiella aerogenes,52,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Klebsiella sp. A52,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Raoultella terrigena,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Leclercia sp. S52,1,1,NA,NA,3,NA,NA,NA,NA,NA,1,NA
Leclercia sp. G3L,3,NA,NA,NA,5,NA,NA,NA,NA,NA,1,NA
Leclercia sp. 29361,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Leclercia adecarboxylata,7,6,1,NA,7,NA,NA,NA,NA,NA,2,NA
Enterobacter hormaechei,3,10,NA,10,NA,NA,NA,NA,NA,NA,NA,NA
Enterobacter cancerogenus,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Enterobacter cloacae,1,5,NA,NA,NA,5,NA,NA,NA,NA,NA,NA
Kosakonia sp. MUSA4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cronobacter malonaticus,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Pluralibacter gergoviae,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Superficieibacter sp. HKU1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dickeya fangzhongdai,333,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dickeya poaceiphila,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rouxiella chamberiensis,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Serratia sp. FGI94,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Yersinia alsatica,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pantoea agglomerans,7,6,NA,NA,NA,2,NA,1,NA,NA,NA,4
Pantoea sp. App145,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pantoea vagans,9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Erwinia sp. HDF1-3R,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Edwardsiella piscicida,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sodalis praecaptivus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gallaecimonas sp. GXIMD1310,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stenotrophomonas maltophilia,101,46,NA,5,NA,14,NA,5,NA,5,NA,3
Stenotrophomonas sp. ESTM1D_MKCIP4_1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stenotrophomonas sp. WHRI 8082,17,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA
Stenotrophomonas pavanii,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stenotrophomonas aracearum,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Luteimonas yindakuii,90,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Luteimonas sp. R10,53,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Luteimonas sp. MC1750,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Luteimonas fraxinea,1,4,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Xanthomonas hydrangeae,104,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Xanthomonas rydalmerensis,6,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Xanthomonas oryzae,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lysobacter sp. S4-A87,16,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lysobacter sp. 5GHs7-4,11,5,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Lysobacter sp. KIS68-7,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lysobacter soli,9,10,NA,NA,NA,4,NA,NA,NA,1,NA,NA
Lysobacter capsici,17,17,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
Pseudoxanthomonas sp.,40,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Pseudoxanthomonas sp. X-1,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thermomonas sp. XSG,5,3,NA,NA,NA,NA,NA,NA,10,NA,NA,NA
Thermomonas aquatica,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pseudolysobacter antarcticus,4,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Pseudoluteimonas lycopersici,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Xylella taiwanensis,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dyella telluris,22,1,NA,NA,NA,2,NA,NA,NA,NA,NA,1
Dyella caseinilytica,18,1,NA,NA,6,1,NA,NA,NA,NA,NA,NA
Dyella terrae,8,3,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Dyella sp. BiH032,1,4,NA,NA,NA,2,NA,NA,NA,2,NA,NA
Tahibacter amnicola,8,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Tahibacter sp. UC22_41,4,11,NA,NA,1,3,NA,NA,NA,NA,NA,NA
Dokdonella koreensis,5,7,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Luteibacter flocculans,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
Luteibacter pinisoli,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Frateuria soli,1,5,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Azotobacter vinelandii,279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Azotobacter chroococcum,1,5,NA,2,1,NA,NA,1,NA,NA,NA,NA
Pseudomonas fluorescens,53,12,NA,2,13,NA,NA,NA,NA,1,NA,NA
Pseudomonas migulae,13,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pseudomonas sp. YJ42,16,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pseudomonas sp. KU26590,8,1,NA,NA,NA,1,NA,NA,NA,2,NA,NA
Pseudomonas sp. Ost2,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pseudomonas sp. P8_241,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pseudomonas sp. HS6,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pseudomonas sp. Z003-0.4C(8344-21),1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pseudomonas sp. gcc21,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pseudomonas sp. HLS-6,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Pseudomonas sp. PLMAX,1,3,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
Pseudomonas sp. B22129,1,3,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
Pseudomonas sp. MPB26,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pseudomonas sp. SL4(2022),1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
Pseudomonas sp. HN11,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pseudomonas sp. DTU12.3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
Pseudomonas sp. 2hn,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pseudomonas syringae,41,7,NA,NA,NA,1,NA,NA,NA,NA,NA,1
Pseudomonas viridiflava,1,5,NA,1,NA,2,NA,5,NA,NA,3673,97
Pseudomonas oryzihabitans,3,8,NA,NA,NA,2,NA,1,NA,NA,NA,NA
Pseudomonas putida,8,45,NA,2,NA,NA,52,3,133,15,8,6
Pseudomonas taetrolens,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pseudomonas huanghezhanensis,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pseudomonas chlororaphis,1,8,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Pseudomonas asiatica,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pseudomonas palleroniana,1,4,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
Pseudomonas silesiensis,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pseudomonas phytophila,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Pseudomonas baltica,1,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Pseudomonas siliginis,3,3,NA,NA,NA,NA,NA,NA,NA,NA,411,NA
Ectopseudomonas mendocina,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ectopseudomonas toyotomiensis,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
