species,D1RP_S9,D1SG_S1,D2RP_S10,D2SG_S2,L1RP_S13,L1SG_S5,L2RP_S14,L2SG_S6,S1RP_S11,S1SG_S3,S2RP_S12,S2SG_S4
Didymosphaeria variabile,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Westerdykella ornata,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phyllosticta capitalensis,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Malassezia restricta,377,555,1845,541,NA,NA,NA,NA,NA,NA,NA,74
Malassezia globosa,82,207,172,110,NA,NA,NA,NA,223,19,NA,NA
Moesziomyces antarcticus,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pseudomicrostroma glucosiphilum,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cryptococcus tetragattii,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dioszegia hungarica,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cantharellus anzutake,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Salpingoeca rosetta,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Citrus cavaleriei,401,284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Citrus sinensis,97,1190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Herrania umbratica,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cannabis sativa,18,76,NA,NA,NA,42,24,NA,14,NA,NA,NA
Fragaria vesca,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ziziphus jujuba,10,40,NA,NA,11,27,NA,NA,NA,NA,NA,NA
Abrus precatorius,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Prosopis alba,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vitis retordii,50,32,NA,NA,NA,16,NA,NA,NA,NA,NA,NA
Salvia hispanica,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Torenia fournieri,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Helianthus annuus,14,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Digitaria exilis,54,56,NA,NA,46,22,NA,NA,NA,NA,NA,NA
Eragrostis tef,13,60,12,NA,NA,26,NA,NA,18,NA,NA,NA
Ananas comosus,11,37,NA,NA,NA,14,NA,NA,NA,NA,NA,NA
Musa acuminata,48,40,NA,NA,18,33,NA,NA,NA,NA,NA,NA
Chlamydomonas reinhardtii,23,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Emiliania huxleyi,13,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trypanosoma vivax,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Natronococcus sp. CG52,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Natronorubrum aibiense,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thermoplasmatales archaeon,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thermoplasmata archaeon,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ackermannviridae sp.,249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Caudoviricetes sp.,82,109,39,69,28,44,NA,NA,NA,NA,NA,NA
Severe acute respiratory syndrome-related coronavirus,31,NA,84,NA,NA,NA,NA,NA,NA,NA,NA,NA
Narcissus yellow stripe virus,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
