species,ZC1_S4,ZC2_S5,ZC3_S6,ZC4_S7,ZP1_S20,ZP2_S21,ZP3_S22
Pseudomonas sp. SCT,1,NA,1,NA,NA,NA,NA
Pseudomonas sp. HS6,1,NA,NA,NA,NA,NA,NA
Pseudomonas sp. DTU_2021_1001937_2_SI_NGA_ILE_001,1,NA,NA,1,NA,NA,NA
Pseudomonas sp. NY8938,11,NA,NA,NA,NA,NA,NA
Pseudomonas sp. KHPS1,1,NA,NA,NA,NA,2,NA
Pseudomonas sp. Z8(2022),1,NA,NA,NA,3,NA,NA
Pseudomonas sp. FP2196,1,NA,NA,NA,NA,NA,1
Pseudomonas sp. Seg1,1,NA,NA,NA,NA,NA,NA
Pseudomonas sp. Ost2,1,1,NA,NA,NA,NA,1
Pseudomonas sp. FDAARGOS_761,22,31,NA,NA,NA,NA,NA
Pseudomonas sp. JQ170C,1,NA,NA,NA,NA,NA,1
Pseudomonas sp. BA28,2,NA,NA,NA,NA,NA,NA
Pseudomonas sp. CC6-YY-74,1,NA,NA,1,NA,NA,NA
Pseudomonas sp. MH9.3,6,NA,NA,NA,NA,NA,NA
Pseudomonas sp. MH9.2,1,1,NA,NA,NA,NA,NA
Pseudomonas sp. TCU-HL1,1,NA,1,2,1,1,NA
Pseudomonas sp. SCB32,1,3,NA,NA,2,1,NA
Pseudomonas sp. DY-1,5,NA,NA,NA,NA,NA,NA
Pseudomonas sp. RC10,1,NA,NA,NA,NA,NA,NA
Pseudomonas sp. G.S.17,1,NA,NA,NA,NA,NA,NA
Pseudomonas sp. SO81,1,1,1,NA,NA,1,NA
Pseudomonas sp. P9_31,2,NA,NA,NA,NA,NA,NA
Pseudomonas sp. B11D7D,1,NA,NA,NA,1,NA,1
Pseudomonas sp. Marseille-Q3773,1,NA,NA,NA,NA,1,NA
Pseudomonas sp. TE3-3-F2023,1,NA,NA,NA,NA,NA,NA
Pseudomonas sp. BW7P1,1,NA,NA,NA,NA,NA,NA
Pseudomonas sp. PLMAX,1,NA,NA,NA,NA,NA,NA
Pseudomonas putida,12,7,9,4,14,18,11
Pseudomonas oryzihabitans,4,NA,1,1,NA,NA,NA
Pseudomonas fulva,5,3,5,3,4,5,NA
Pseudomonas plecoglossicida,1,NA,1,1,1,NA,NA
Pseudomonas fluorescens,8,6,NA,3,2,9,5
Pseudomonas rhodesiae,3,NA,NA,NA,1,NA,NA
Pseudomonas granadensis,1,NA,NA,NA,NA,1,1
Pseudomonas orientalis,1,1,NA,1,2,NA,1
Pseudomonas corrugata,1,NA,1,NA,NA,NA,2
Pseudomonas trivialis,1,1,1,NA,1,2,1
Pseudomonas amygdali,5,NA,NA,NA,NA,NA,NA
Pseudomonas syringae,3,5,NA,2,NA,2,1
Pseudomonas viridiflava,1,NA,NA,1,5,1,2
Pseudomonas coronafaciens,2,NA,NA,NA,NA,NA,NA
Pseudomonas caspiana,1,NA,NA,NA,NA,NA,NA
Pseudomonas cichorii,1,NA,NA,NA,NA,NA,NA
Pseudomonas chlororaphis,6,6,1,NA,2,13,3
Pseudomonas protegens,4,NA,2,2,NA,NA,3
Pseudomonas sp. JDS08PS003,1,NA,NA,NA,NA,NA,NA
uncultured Pseudomonas sp.,7,4,NA,4,4,NA,4
Pseudomonas triclosanedens,3,1,NA,1,4,5,4
Pseudomonas lalucatii,3,1,NA,1,1,NA,NA
Pseudomonas cavernae,3,2,NA,1,2,1,1
Pseudomonas kielensis,2,NA,NA,NA,NA,NA,NA
Pseudomonas benzenivorans,2,1,1,1,NA,NA,1
Pseudomonas cremoricolorata,2,NA,NA,NA,NA,NA,1
Pseudomonas paralcaligenes,2,1,1,NA,NA,NA,NA
Pseudomonas laurentiana,1,NA,NA,NA,NA,NA,NA
Pseudomonas seleniipraecipitans,1,NA,NA,1,NA,1,1
Pseudomonas grandcourensis,1,NA,NA,NA,1,NA,NA
Candidatus Pseudomonas phytovorans,1,NA,NA,NA,NA,NA,1
Pseudomonas yamanorum,1,NA,1,NA,NA,NA,NA
Pseudomonas abietaniphila,1,NA,1,1,NA,NA,2
Pseudomonas thivervalensis,1,NA,NA,NA,NA,1,NA
Pseudomonas tructae,1,NA,1,NA,1,NA,1
Pseudomonas canadensis,1,NA,NA,NA,NA,NA,NA
Pseudomonas knackmussii,1,NA,1,6,NA,NA,NA
Pseudomonas eucalypticola,1,NA,NA,NA,NA,1,NA
Pseudomonas simiae,1,NA,NA,NA,NA,NA,NA
Pseudomonas extremaustralis,1,NA,NA,NA,NA,NA,NA
Pseudomonas entomophila,1,3,1,2,1,NA,NA
Pseudomonas pohangensis,1,1,NA,NA,NA,1,NA
Pseudomonas cerasi,2,NA,NA,NA,NA,NA,NA
Pseudomonas alkylphenolica,1,1,2,NA,NA,1,1
Pseudomonas batumici,1,NA,NA,NA,NA,1,1
Pseudomonas silesiensis,1,NA,NA,NA,NA,NA,NA
Pseudomonas sediminis,1,NA,NA,NA,1,NA,NA
Pseudomonas hamedanensis,1,NA,NA,NA,NA,1,NA
Pseudomonas alvandae,1,1,1,NA,NA,NA,NA
Pseudomonas oryzae,1,1,NA,NA,1,1,NA
Stutzerimonas decontaminans,1,NA,NA,NA,NA,NA,NA
Stutzerimonas xanthomarina,1,NA,NA,NA,NA,NA,NA
Halopseudomonas litoralis,1,NA,NA,NA,1,NA,1
Halopseudomonas xinjiangensis,1,NA,NA,NA,NA,NA,NA
Ectopseudomonas alcaliphila,1,NA,NA,NA,NA,NA,NA
Entomomonas asaccharolytica,1,NA,NA,NA,NA,NA,NA
Marinobacter sp. NP-4(2019),2,NA,NA,NA,NA,NA,NA
Vibrio sp. SCSIO 43137,1,NA,NA,NA,NA,NA,NA
Vibrio sp. CB1-14,1,NA,NA,NA,NA,NA,NA
Vibrio sp. B1FLJ16,1,NA,NA,NA,1,NA,NA
Vibrio fluvialis,3,NA,NA,NA,NA,NA,NA
Vibrio cholerae,5,NA,NA,NA,NA,NA,NA
Vibrio gigantis,1,NA,NA,NA,NA,NA,NA
Vibrio mimicus,1,NA,1,NA,NA,NA,NA
Photobacterium sp. TLY01,1,NA,NA,NA,NA,NA,NA
Photobacterium gaetbulicola,1,NA,NA,NA,NA,NA,NA
Photobacterium damselae,1,NA,NA,NA,NA,NA,1
Paraphotobacterium marinum,1,NA,NA,NA,NA,NA,NA
Grimontia hollisae,1,NA,NA,NA,NA,1,NA
Halomonas sp. PA16-9,3,1,NA,NA,NA,NA,NA
Halomonas sp. HAL1,1,NA,NA,NA,NA,NA,NA
Halomonas alkaliantarctica,2,NA,NA,NA,NA,NA,NA
uncultured Marinobacterium sp.,1,NA,NA,NA,NA,NA,1
Marinobacterium sp. LSUCC0821,1,NA,NA,NA,NA,NA,NA
Aliamphritea ceti,1,NA,NA,NA,NA,NA,NA
Marinomonas profundi,1,NA,NA,NA,NA,NA,NA
Amphritea japonica,1,NA,NA,NA,NA,NA,NA
Endozoicomonas sp. 4G,1,NA,NA,NA,NA,NA,NA
Endozoicomonas gorgoniicola,1,NA,NA,NA,NA,NA,NA
Shewanella khirikhana,5,NA,NA,NA,NA,NA,NA
Idiomarina loihiensis,2,NA,NA,NA,NA,NA,NA
Idiomarina abyssalis,1,NA,NA,NA,1,NA,1
Pseudoalteromonas ostreae,2,NA,NA,NA,NA,NA,NA
Alteromonas sp. M12,1,NA,NA,NA,NA,NA,NA
Xanthomonas sp. NCPPB 2632,1,NA,NA,NA,NA,NA,NA
Xanthomonas hortorum,1,NA,1,NA,NA,NA,NA
Xanthomonas nasturtii,1,NA,NA,NA,NA,NA,NA
Xanthomonas arboricola,1,NA,NA,NA,NA,NA,NA
Lysobacter firmicutimachus,1,NA,NA,NA,NA,1,NA
Lysobacter enzymogenes,1,NA,1,NA,NA,NA,NA
Dyella sp. GSA-30,1,1,1,1,1,NA,1
Dyella telluris,1,NA,1,NA,NA,NA,NA
Aeromonas popoffii,1,NA,NA,NA,NA,NA,NA
Aeromonas veronii,1,3,NA,2,1,NA,2
Aeromonas jandaei,1,NA,NA,NA,NA,1,NA
uncultured Succinivibrio sp.,1,NA,NA,NA,NA,NA,NA
Rodentibacter pneumotropicus,2,NA,NA,NA,NA,NA,NA
Actinobacillus succinogenes,2,1,NA,NA,NA,NA,NA
Haemophilus parainfluenzae,1,NA,NA,NA,2,NA,NA
Thiocystis violascens,1,NA,NA,NA,NA,NA,NA
Rheinheimera sp. F8,1,NA,1,NA,NA,NA,1
Thiocapsa bogorovii,1,NA,NA,NA,NA,NA,NA
Thiohalocapsa sp. PB-PSB1,1,NA,NA,NA,NA,NA,NA
Thiosocius teredinicola,1,NA,NA,NA,NA,NA,NA
Acinetobacter baumannii,1,1,5,NA,3,NA,2
Moraxella osloensis,1,NA,NA,NA,NA,NA,NA
Coxiella burnetii,1,NA,NA,NA,NA,NA,NA
Legionella cherrii,1,NA,NA,1,NA,NA,1
gamma proteobacterium symbiont of Isorropodon perplexum,1,NA,NA,NA,1,NA,NA
Cardiobacterium hominis,1,NA,NA,NA,NA,NA,NA
Candidatus Steffania adelgidicola,1,NA,NA,NA,NA,NA,NA
uncultured Bradyrhizobium sp.,4,NA,NA,NA,NA,NA,NA
Bradyrhizobium sp. CCBAU 53340,1,NA,NA,NA,NA,1,NA
Bradyrhizobium sp. sBnM-33,1,NA,NA,2,NA,NA,NA
Bradyrhizobium sp. CCBAU 51753,1,1,NA,NA,NA,NA,NA
Bradyrhizobium icense,1,NA,NA,NA,NA,NA,NA
Bradyrhizobium elkanii,1,NA,NA,NA,NA,NA,NA
Rhizobium sp. RCAM05350,1,NA,NA,NA,NA,NA,NA
Rhizobium sp. ACO-34A,1,NA,NA,NA,NA,NA,NA
Rhizobium ruizarguesonis,1,NA,NA,NA,NA,NA,2
Agrobacterium fabrum,1,NA,NA,NA,NA,NA,NA
Agrobacterium tumefaciens,1,NA,NA,NA,1,NA,NA
Sinorhizobium meliloti,1,NA,NA,NA,NA,NA,NA
Paradevosia shaoguanensis,1,NA,NA,NA,NA,NA,NA
Devosia neptuniae,1,NA,NA,NA,NA,NA,NA
Ochrobactrum quorumnocens,1,NA,NA,NA,NA,NA,NA
Kaistia sp. 32K,1,NA,NA,NA,NA,NA,NA
Enhydrobacter sp.,1,NA,NA,NA,NA,NA,NA
Bosea vaviloviae,1,NA,NA,NA,NA,NA,NA
Nitratireductor rhodophyticola,1,NA,NA,NA,NA,NA,NA
Methylocystis sp. SC2,1,NA,NA,NA,NA,NA,NA
Methylovirgula sp. 4M-Z18,1,NA,NA,NA,NA,NA,NA
uncultured Cohaesibacter sp.,1,NA,NA,NA,NA,NA,NA
uncultured Sphingomonadaceae bacterium,8,NA,NA,NA,NA,NA,NA
Sphingomonas sp. AAP5,2,NA,NA,NA,NA,NA,NA
Novosphingopyxis iocasae,2,NA,NA,NA,NA,NA,NA
Sphingobium chlorophenolicum,1,NA,NA,NA,NA,NA,NA
Rhizorhabdus phycosphaerae,1,NA,NA,NA,NA,NA,NA
Parasedimentitalea marina,2,NA,NA,NA,NA,NA,NA
Paracoccus versutus,1,NA,NA,1,NA,NA,NA
Thioclava sp. GXIMD4216,1,NA,NA,NA,NA,NA,NA
Paracoccaceae bacterium,1,NA,1,NA,NA,NA,1
Roseinatronobacter bogoriensis,1,NA,NA,NA,NA,NA,NA
Pseudosulfitobacter sp. DSM 107133,1,NA,NA,NA,NA,NA,NA
Roseovarius sp.,1,NA,NA,NA,NA,NA,NA
Skermanella pratensis,1,NA,NA,NA,NA,NA,NA
Rhodospirillales bacterium,1,NA,NA,1,NA,NA,NA
Alphaproteobacteria bacterium,1,NA,NA,NA,NA,NA,NA
uncultured Alphaproteobacteria bacterium,1,NA,4,NA,3,NA,1
Caulobacter vibrioides,1,1,NA,NA,NA,NA,1
Wolbachia endosymbiont of Dipetalonema caudispina,1,NA,NA,2,NA,3,NA
Candidatus Gromoviella agglomerans,1,NA,NA,NA,NA,NA,NA
Achromobacter xylosoxidans,2,NA,NA,NA,NA,NA,NA
Pigmentiphaga sp. CHJ604,1,NA,NA,NA,NA,NA,NA
Bordetella trematum,1,NA,NA,NA,NA,NA,NA
Oligella ureolytica,1,NA,NA,NA,NA,NA,NA
Burkholderia stabilis,2,NA,NA,NA,NA,NA,NA
Paraburkholderia sp. SOS3,1,NA,NA,NA,NA,NA,NA
Paraburkholderia caledonica,1,NA,NA,NA,NA,NA,NA
Delftia lacustris,2,NA,NA,NA,NA,NA,NA
Acidovorax sp. YS12,1,1,1,NA,NA,NA,NA
Diaphorobacter sp. HDW4B,1,NA,NA,NA,1,1,NA
Aquincola tertiaricarbonis,1,NA,NA,NA,NA,NA,NA
Roseateles sp. UC29_93,1,NA,NA,NA,NA,NA,NA
Inhella inkyongensis,1,NA,NA,NA,NA,NA,NA
Xylophilus sp. GW821-FHT01B05,1,NA,NA,NA,NA,NA,NA
Aquabacterium olei,1,NA,NA,NA,NA,NA,NA
Oxalobacteraceae bacterium OTU3CINTB1,1,1,NA,NA,NA,NA,NA
Neisseria elongata,2,NA,NA,NA,NA,NA,NA
Snodgrassella communis,1,NA,NA,NA,NA,NA,NA
Wielerella bovis,1,NA,NA,NA,NA,NA,NA
Silvimonas soli,1,1,NA,NA,NA,NA,NA
Niveibacterium sp. SC-1,1,NA,NA,NA,NA,NA,NA
Niveibacterium microcysteis,1,NA,NA,NA,NA,NA,NA
Thauera sp. WB-2,1,NA,NA,NA,NA,NA,NA
Nitrosomonadaceae bacterium,1,NA,NA,NA,NA,NA,NA
Flavobacterium sp. CS20,1,NA,NA,NA,NA,NA,NA
Flavobacterium sp. M31R6,1,NA,NA,NA,1,NA,NA
Flavobacterium rivulicola,1,NA,NA,NA,NA,NA,NA
Flavobacterium ginsengisoli,1,NA,NA,NA,NA,NA,NA
Aquimarina sp. Aq107,1,NA,NA,NA,NA,1,NA
Imtechella halotolerans,1,NA,NA,NA,NA,NA,NA
Changchengzhania lutea,1,NA,NA,NA,NA,NA,NA
Chryseobacterium sp. POE27,2,NA,NA,NA,NA,NA,NA
Segatella copri,2,NA,1,NA,1,1,NA
Paraprevotella xylaniphila,1,NA,NA,NA,NA,NA,1
Prevotella corporis,1,NA,NA,NA,NA,NA,NA
Bacteroides graminisolvens,1,NA,NA,NA,NA,NA,NA
uncultured Saccharicrinis sp.,1,NA,NA,1,NA,NA,NA
Spirosoma sp. KCTC 42546,1,NA,NA,NA,NA,NA,NA
Spirosoma foliorum,1,NA,NA,NA,NA,NA,NA
Mongoliitalea daihaiensis,1,NA,NA,NA,NA,NA,NA
Marivirga tractuosa,1,NA,NA,NA,NA,NA,NA
Runella slithyformis,1,NA,NA,NA,NA,NA,NA
Flammeovirgaceae bacterium SG7u.111,1,NA,NA,NA,NA,NA,NA
Mucilaginibacter sp. UC70_90,1,NA,NA,NA,NA,NA,NA
Mucilaginibacter ginsenosidivorax,1,1,NA,NA,NA,NA,NA
Niabella yanshanensis,1,NA,NA,NA,NA,NA,NA
Chitinophaga caeni,1,NA,NA,NA,NA,NA,NA
Ignavibacteriaceae bacterium,1,NA,NA,NA,NA,NA,NA
uncultured candidate division Zixibacteria bacterium,1,NA,NA,NA,NA,1,NA
Candidatus Zixiibacteriota bacterium,1,NA,1,NA,2,NA,NA
Aliarcobacter faecis,4,NA,NA,NA,1,NA,NA
Campylobacter coli,3,1,2,1,NA,4,NA
Helicobacter pylori,1,1,1,NA,1,NA,NA
Hydrogenimonas thermophila,1,NA,NA,NA,NA,NA,NA
uncultured Planctomycetaceae bacterium,1,NA,NA,NA,NA,NA,NA
Planctomycetales bacterium 10988,1,NA,NA,NA,NA,NA,NA
Pirellulales bacterium,2,NA,NA,NA,NA,NA,NA
Paludisphaera borealis,1,NA,NA,NA,NA,NA,NA
Telmatocola sphagniphila,1,NA,NA,NA,NA,NA,NA
Tepidisphaeraceae bacterium,1,NA,NA,NA,NA,NA,NA
Opitutaceae bacterium TAV5,1,NA,NA,NA,NA,NA,NA
uncultured Granulicella sp.,1,NA,NA,NA,NA,NA,NA
Chloracidobacterium aggregatum,1,NA,NA,NA,NA,NA,NA
Bryobacterales bacterium,1,NA,NA,NA,NA,NA,NA
Thermoanaerobaculia bacterium,1,NA,NA,NA,NA,1,1
Candidatus Nitrospira neomarina,2,NA,NA,NA,NA,NA,NA
Nitrospirales bacterium,1,NA,NA,NA,NA,NA,NA
Candidatus Manganitrophaceae bacterium,1,NA,NA,NA,NA,NA,NA
Leptospira biflexa,1,NA,NA,NA,NA,NA,NA
Turneriella parva,1,NA,NA,NA,NA,NA,NA
Sphaerochaeta globosa,1,NA,NA,NA,NA,NA,NA
Desulfomonile tiedjei,1,NA,NA,NA,NA,NA,NA
Smithellaceae bacterium,1,NA,NA,NA,NA,NA,NA
Spirobacillus cienkowskii,1,NA,NA,NA,NA,NA,NA
Deltaproteobacteria bacterium,1,NA,NA,1,NA,1,NA
Aquificota bacterium,1,NA,NA,NA,NA,NA,NA
uncultured bacterium,56,55,41,56,64,50,60
Deinococcus sp. QL22,1,NA,NA,NA,NA,NA,NA
Deinococcus sonorensis,1,NA,NA,NA,NA,NA,NA
Candidatus Nomurabacteria bacterium,2,NA,NA,NA,1,NA,NA
bacterium,1,1,NA,NA,1,NA,NA
Saccharomyces cerevisiae,8593,11619,9058,7727,7189,8494,7419
Saccharomyces paradoxus,53,45,55,32,45,36,46
Saccharomyces boulardii (nom. inval.),9,NA,NA,12,NA,21,12
Saccharomyces kudriavzevii,8,9,10,3,9,10,6
Saccharomyces eubayanus,7,1,2,4,2,2,3
Saccharomyces mikatae,4,8,8,7,9,5,6
Saccharomyces pastorianus,5,6,2,4,8,6,2
Saccharomyces bayanus,2,4,4,4,1,5,4
Saccharomyces jurei,1,NA,1,2,2,NA,NA
Kluyveromyces dobzhanskii,1,NA,NA,NA,NA,NA,NA
Eremothecium gossypii,1,NA,NA,NA,NA,NA,NA
Maudiozyma barnettii,1,NA,1,NA,1,NA,NA
Vanderwaltozyma polyspora,1,NA,1,NA,NA,NA,1
[Candida] sp. (uncertain placement),2,NA,NA,NA,NA,NA,NA
Cyberlindnera meyerae,3,NA,NA,NA,NA,NA,NA
Saccharomycodes ludwigii,1,NA,NA,1,NA,1,1
Meyerozyma guilliermondii,3,NA,NA,NA,NA,NA,NA
Candida theae,1,NA,1,NA,NA,NA,NA
Candida jiufengensis,1,1,1,NA,NA,2,NA
Scheffersomyces stipitis,1,NA,NA,NA,1,NA,NA
Candidozyma auris,1,NA,1,NA,NA,NA,1
Crinitomyces ghanaensis,1,NA,NA,NA,NA,NA,NA
Lipomyces arxii,1,NA,NA,NA,NA,NA,NA
Keissleriella rosacearum,13,NA,NA,NA,NA,NA,NA
Trematosphaeria pertusa,1,1,1,NA,NA,NA,1
Alternaria rosae,1,1,NA,NA,NA,1,NA
Alternaria ventricosa,1,NA,NA,NA,NA,NA,NA
Ascochyta rabiei,1,NA,NA,NA,NA,NA,NA
Dothidotthia symphoricarpi,1,NA,NA,NA,NA,NA,NA
Lasiodiplodia theobromae,2,1,NA,NA,NA,1,NA
Cercospora beticola,1,NA,NA,NA,NA,NA,NA
Neohortaea acidophila,1,NA,NA,NA,NA,NA,NA
Aspergillus campestris,1,NA,NA,NA,NA,NA,NA
Aspergillus melleus,1,NA,NA,NA,NA,NA,NA
Aspergillus heteromorphus,1,NA,NA,NA,NA,4,NA
Aspergillus clavatus,1,NA,NA,NA,NA,NA,NA
Penicillium expansum,3,NA,NA,NA,1,NA,NA
Xeromyces bisporus,2,NA,NA,NA,NA,NA,NA
Talaromyces purpureogenus,1,NA,NA,NA,NA,NA,NA
Trichophyton benhamiae,1,NA,NA,NA,NA,NA,NA
Grosmannia fruticeta,1,NA,NA,NA,NA,NA,NA
Leptographium clavigerum,1,NA,NA,NA,NA,NA,NA
Ceratostomella pyrenaica,1,NA,NA,NA,NA,NA,NA
Pyricularia pennisetigena,1,NA,NA,NA,NA,NA,NA
Chaetomium fimeti,1,NA,NA,NA,1,NA,NA
Daldinia decipiens,1,NA,NA,NA,NA,NA,NA
Daldinia vernicosa,1,NA,NA,NA,NA,NA,NA
Hypoxylon trugodes,1,NA,NA,NA,NA,NA,NA
Cordyceps fumosorosea,1,NA,NA,NA,NA,NA,NA
Emericellopsis cladophorae,1,NA,NA,NA,NA,NA,NA
Thyridium curvatum,1,NA,NA,NA,NA,NA,NA
Venustampulla echinocandica,1,NA,NA,NA,NA,NA,NA
uncultured Ascomycota,2,NA,NA,2,3,NA,4
Schizosaccharomyces japonicus,1,1,NA,NA,NA,NA,NA
Cryptococcus neoformans,7171,5371,7808,5875,4672,4190,4893
Cryptococcus neoformans AD hybrid,17,12,35,7,3,10,10
Cryptococcus deuterogattii,11,2,8,3,4,6,4
Cryptococcus gattii,7,10,8,5,NA,NA,NA
Cryptococcus decagattii,1,1,2,2,6,NA,NA
Cryptococcus bacillisporus,1,1,5,1,NA,NA,7
Cryptococcus sp. (in: basidiomycete fungi),4,12,22,5,4,NA,NA
Cryptococcus sp. SJ10L03,10,NA,NA,NA,NA,NA,NA
Cryptococcus depauperatus,1,1,NA,NA,NA,NA,NA
Kwoniella dendrophila,1,NA,NA,NA,NA,NA,NA
Kockovaella ogasawarensis,1,NA,NA,NA,NA,NA,NA
Trimorphomyces sakaeraticus,1,NA,NA,NA,NA,NA,NA
Laccaria bicolor,1,NA,NA,1,NA,NA,NA
Termitomyces sp.,1,NA,NA,NA,NA,NA,NA
Pleurotus ostreatus,1,NA,1,NA,NA,NA,NA
Suillus bovinus,1,1,1,NA,NA,NA,NA
Suillus subaureus,1,NA,NA,NA,NA,NA,NA
Burgoa turficola,2,NA,NA,NA,NA,NA,4
Fomitopsis serialis,1,NA,NA,1,NA,NA,NA
Lentinus tigrinus,1,NA,NA,NA,NA,NA,NA
uncultured Basidiomycota,2,NA,NA,NA,NA,NA,NA
Tilletia controversa,1,NA,NA,NA,NA,NA,NA
Melampsora laricis-populina,1,NA,NA,NA,NA,NA,NA
uncultured fungus,7,10,7,1,10,1,5
uncultured yeast,2,NA,NA,NA,NA,NA,3
uncultured Entrophospora,5,NA,NA,NA,NA,NA,NA
Glomeromycota sp.,2,NA,NA,NA,NA,NA,NA
Rhizomucor pusillus,1,NA,NA,NA,NA,NA,NA
Homo sapiens,16,23,13,15,23,23,26
Pan troglodytes,2,NA,2,3,NA,NA,2
Mandrillus leucophaeus,2,NA,NA,NA,NA,NA,NA
Macaca thibetana,1,NA,NA,NA,NA,NA,NA
Chlorocebus sabaeus,1,NA,NA,NA,NA,NA,NA
Aotus nancymaae,1,NA,NA,NA,NA,NA,NA
Callithrix jacchus,1,2,NA,NA,2,NA,NA
Microcebus murinus,1,NA,1,1,NA,NA,2
Mus musculus,6,4,8,6,9,8,7
Grammomys surdaster,2,NA,NA,NA,NA,NA,NA
Rattus norvegicus,1,NA,NA,NA,NA,4,1
Phodopus roborovskii,1,1,NA,NA,NA,NA,NA
Mesocricetus auratus,1,NA,NA,2,NA,1,NA
Microtus ochrogaster,1,NA,NA,NA,NA,NA,NA
Peromyscus maniculatus,1,2,NA,NA,1,1,1
Fukomys damarensis,2,NA,NA,NA,NA,NA,NA
Ictidomys tridecemlineatus,1,NA,NA,1,NA,NA,NA
Equus caballus,9,6,4,6,7,6,8
Prionailurus bengalensis,1,NA,NA,NA,NA,NA,NA
Hyaena hyaena,1,NA,NA,NA,NA,NA,NA
Canis lupus,1,2,5,NA,NA,2,NA
Leptonychotes weddellii,1,NA,NA,NA,NA,NA,NA
Vicugna pacos,2,1,1,NA,2,2,1
Ovis aries,1,NA,NA,1,1,3,1
Sus scrofa,1,NA,1,NA,NA,1,2
Condylura cristata,1,NA,NA,NA,NA,NA,NA
Erinaceus europaeus,1,NA,NA,NA,NA,NA,NA
Myotis myotis,1,NA,NA,NA,1,NA,NA
Manis javanica,1,NA,NA,NA,NA,NA,NA
Elephantulus edwardii,1,NA,NA,NA,NA,NA,NA
Dasypus novemcinctus,1,1,NA,NA,NA,NA,NA
Petaurus breviceps,2,NA,NA,NA,NA,NA,NA
Phascolarctos cinereus,1,NA,NA,NA,NA,NA,NA
Ornithorhynchus anatinus,1,NA,NA,1,NA,NA,NA
Apteryx mantelli,12,5,6,4,4,4,6
Prinia subflava,2,1,NA,NA,NA,1,NA
Melozone crissalis,1,NA,NA,NA,NA,NA,NA
Ficedula albicollis,1,NA,NA,NA,NA,NA,NA
Malurus melanocephalus,1,NA,NA,NA,NA,NA,NA
Meleagris gallopavo,3,4,4,6,4,4,4
Oxyura jamaicensis,1,NA,NA,NA,NA,NA,NA
Terrapene triunguis,1,8,2,2,2,3,3
Anolis maynardi,1,7,NA,NA,1,8,1
Anolis sagrei,1,NA,1,NA,NA,NA,1
Anolis carolinensis,1,3,NA,1,NA,NA,NA
Pantherophis guttatus,1,NA,NA,NA,NA,NA,NA
Python bivittatus,1,NA,1,NA,NA,NA,NA
Varanus komodoensis,1,1,NA,NA,NA,1,NA
Tiliqua scincoides,1,NA,NA,1,NA,NA,NA
Gekko japonicus,1,NA,NA,NA,1,NA,NA
Nanorana parkeri,1,NA,NA,NA,NA,NA,NA
Bombina bombina,1,NA,NA,NA,NA,NA,NA
Pungitius pungitius,3,3,1,1,2,NA,2
Gasterosteus aculeatus,1,1,2,NA,NA,NA,1
Anoplopoma fimbria,1,NA,NA,NA,NA,NA,NA
Cyclopterus lumpus,1,NA,NA,NA,NA,NA,NA
Dicentrarchus labrax,1,NA,NA,NA,NA,1,1
Brachionichthys hirsutus,1,NA,NA,NA,NA,NA,NA
Xiphophorus couchianus,1,NA,NA,NA,NA,NA,NA
Girardinichthys multiradiatus,1,1,1,NA,NA,NA,NA
Nothobranchius furzeri,1,NA,NA,NA,NA,NA,NA
Oryzias latipes,1,2,2,1,4,1,2
Acanthochromis polyacanthus,1,NA,1,NA,NA,NA,NA
Parambassis ranga,1,1,NA,1,NA,2,NA
Archocentrus centrarchus,1,NA,NA,NA,1,NA,NA
Hippocampus zosterae,2,NA,NA,NA,NA,NA,NA
Dunckerocampus dactyliophorus,1,1,NA,1,NA,NA,NA
Boleophthalmus pectinirostris,2,NA,NA,NA,NA,NA,NA
Periophthalmus magnuspinnatus,1,NA,NA,NA,NA,NA,NA
Scomber japonicus,1,NA,NA,NA,NA,NA,NA
Anabas testudineus,1,NA,NA,NA,NA,NA,NA
Melanogrammus aeglefinus,1,1,2,NA,1,1,NA
Oncorhynchus tshawytscha,1,NA,NA,NA,NA,NA,NA
Oncorhynchus keta,1,NA,NA,NA,NA,2,NA
Oncorhynchus gorbuscha,1,NA,NA,NA,NA,NA,1
Salvelinus namaycush,2,NA,NA,NA,NA,1,1
Esox lucius,1,NA,NA,NA,NA,NA,NA
Astyanax mexicanus,2,NA,NA,NA,NA,NA,NA
Clarias gariepinus,1,NA,NA,NA,NA,NA,1
Trichomycterus rosablanca,1,NA,NA,NA,NA,NA,1
Electrophorus electricus,1,1,NA,NA,NA,NA,NA
Paramisgurnus dabryanus,1,NA,NA,NA,NA,1,2
Triplophysa rosa,1,1,1,2,NA,NA,NA
Carassius gibelio,1,NA,NA,NA,2,NA,NA
Myxocyprinus asiaticus,1,1,1,NA,1,NA,1
Denticeps clupeoides,1,NA,NA,NA,NA,NA,NA
Conger conger,1,NA,NA,1,NA,NA,NA
Amia calva,2,NA,NA,NA,NA,NA,1
Lepisosteus oculatus,1,NA,NA,NA,NA,NA,NA
Leucoraja erinaceus,1,NA,NA,1,NA,NA,NA
Lampetra fluviatilis,3,NA,NA,NA,NA,NA,1
Branchiostoma belcheri,1,1,1,NA,1,NA,NA
Styela clava,1,NA,NA,NA,NA,NA,NA
Acanthaster planci,1,NA,1,NA,NA,NA,NA
Zeugodacus cucurbitae,1,NA,NA,NA,NA,1,NA
Bactrocera oleae,1,NA,NA,NA,NA,1,NA
