species,D1RP_S9,D1SG_S1,D2RP_S10,D2SG_S2,L1RP_S13,L1SG_S5,L2RP_S14,L2SG_S6,S1RP_S11,S1SG_S3,S2RP_S12,S2SG_S4
Pyruvatibacter mobilis,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acuticoccus sp. I52.16.1,1,8,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Enhydrobacter sp.,1,23,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
Pleomorphomonas sp. PLEO,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Methylovirgula sp. 4M-Z18,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sphingomonas sp. PAMC26645,15,8,NA,NA,NA,1,NA,NA,NA,7,NA,NA
Sphingomonas sp. Y38-1Y,3,3,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Sphingomonas sp. LY54,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sphingomonas sp. SUN019,1,3,NA,NA,NA,3,NA,NA,NA,1,NA,NA
Sphingomonas sp. R1,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Sphingomonas flavalba,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sphingomonas radiodurans,2,NA,NA,NA,NA,2,NA,NA,NA,1,NA,NA
Sphingomonas sabuli,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sphingomonas sanxanigenens,2,9,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Sphingomonas aerolata,1,19,NA,NA,NA,4,NA,NA,NA,2,NA,1
Novosphingobium resinovorum,13,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Novosphingobium sp. Gsoil 351,2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Novosphingobium sp. ES2-1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Novosphingobium capsulatum,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Sphingobium sp. JS3065,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sphingobium yanoikuyae,5,3,NA,4,NA,2,NA,NA,NA,2,NA,NA
Sphingorhabdus lacus,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sphingopyxis sp. PAMC25046,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tsuneonella sp. CC-YZS046,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Paraurantiacibacter namhicola,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sphingosinicella sp. BN140058,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Salipiger abyssi,29,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sulfitobacter sp. S190,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Falsihalocynthiibacter sp. SS001,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Paracoccus aerodenitrificans,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cereibacter azotoformans,5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Azospirillum sp. A26,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Azospirillum sp. A23,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Skermanella pratensis,4,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nitrospirillum viridazoti,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thalassobaculum sp. OXR-137,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Caulobacter sp. 73W,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Caulobacter vibrioides,1,4,NA,1,NA,1,NA,1,NA,NA,NA,1
Caulobacter mirabilis,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brevundimonas subvibrioides,2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Neokomagataea tanensis,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gluconacetobacter diazotrophicus,1,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Sediminicoccus sp. KRV36,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
Gimibacter soli,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Luteimonas yindakuii,88,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Luteimonas sp. R10,51,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Luteimonas sp. MC1750,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Luteimonas fraxinea,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Stenotrophomonas maltophilia,78,24,NA,5,NA,8,NA,4,NA,NA,NA,3
Stenotrophomonas sp. ESTM1D_MKCIP4_1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stenotrophomonas sp. WHRI 8082,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stenotrophomonas pavanii,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stenotrophomonas aracearum,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Xanthomonas hydrangeae,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pseudoxanthomonas sp.,38,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Pseudoxanthomonas sp. X-1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lysobacter sp. S4-A87,31,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lysobacter soli,5,4,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Thermomonas sp. XSG,4,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA
Thermomonas aquatica,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pseudoluteimonas lycopersici,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Xylella taiwanensis,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dyella terrae,8,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Dyella caseinilytica,4,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA
Dyella sp. BiH032,1,2,NA,NA,NA,1,NA,NA,NA,2,NA,NA
Tahibacter amnicola,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dokdonella koreensis,4,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Luteibacter flocculans,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acinetobacter johnsonii,102,8,NA,3,NA,NA,NA,6,NA,NA,NA,NA
Acinetobacter sp. KS-LM10,30,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acinetobacter sp. A2,17,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acinetobacter haemolyticus,60,7,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Acinetobacter courvalinii,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acinetobacter gandensis,18,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acinetobacter lanii,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acinetobacter venetianus,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Moraxella sp. K02,15,NA,NA,2,NA,NA,NA,NA,NA,3,NA,NA
Moraxella osloensis,13,28,9,43,NA,3,NA,3,NA,31,1,4
Aquirhabdus parva,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Azotobacter vinelandii,158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Azotobacter chroococcum,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA
Pseudomonas syringae,16,8,NA,NA,NA,1,NA,NA,NA,NA,NA,1
Pseudomonas sp. Ost2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pseudomonas sp. KU26590,2,1,NA,NA,NA,NA,NA,NA,NA,3,NA,NA
Pseudomonas sp. 2hn,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pseudomonas sp. B22129,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
Pseudomonas sp. gcc21,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pseudomonas putida,3,14,NA,2,NA,NA,47,3,116,8,7,5
Pseudomonas chlororaphis,1,5,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Pseudomonas huanghezhanensis,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pseudomonas phytophila,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Ectopseudomonas toyotomiensis,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Klebsiella aerogenes,51,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Klebsiella sp. A52,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Escherichia albertii,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Escherichia coli,5,11,NA,NA,NA,16,NA,NA,NA,NA,2,NA
Pluralibacter gergoviae,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rouxiella chamberiensis,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Edwardsiella piscicida,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pantoea agglomerans,2,1,NA,NA,NA,1,NA,1,NA,NA,NA,4
Erwinia sp. HDF1-3R,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Methylocaldum szegediense,38,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Methylomonas sp. LL1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Methylomonas sp. 2B,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Neptuniibacter halophilus,30,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA
Vreelandella aquamarina,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Saccharospirillum mangrovi,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Steroidobacter denitrificans,30,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thiocapsa bogorovii,14,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Shewanella halifaxensis,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Catenovulum sediminis,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sulfurivermis fontis,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aeromonas caviae,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Legionella oakridgensis,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alcaligenes faecalis,433,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alcaligenes sp. WGS1538,36,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alcaligenes sp. SORT26,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alcaligenes sp. NLF5-7,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alcaligenes sp. 1735tsa3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alcaligenes aquatilis,18,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Castellaniella ginsengisoli,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bordetella genomosp. 8,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Variovorax paradoxus,114,52,NA,NA,NA,9,NA,NA,NA,NA,NA,1
Variovorax sp. V15,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acidovorax sp. 1608163,11,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acidovorax sp. SDU_ACID1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
Acidovorax sp. GBBC 1281,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acidovorax temperans,20,16,NA,9,NA,4,NA,16,NA,9,1,11
Comamonas thiooxydans,2,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA
Cupriavidus necator,17,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ralstonia mannitolilytica,14,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA
Ralstonia insidiosa,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Burkholderia lata,15,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Paraburkholderia terricola,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Paraburkholderia graminis,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Polynucleobacter sp. MWH-UH35A,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pandoraea thiooxydans,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mycoavidus cysteinexigens,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rubrivivax gelatinosus,14,18,NA,2,NA,1,NA,NA,NA,1,NA,NA
Caldimonas aquatica,5,12,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Pseudoduganella sp. UC29_106,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Massilia sp. R2A-15,2,3,NA,1,NA,NA,NA,NA,NA,1,2,NA
Massilia endophytica,1,NA,NA,NA,NA,3,NA,NA,NA,1,NA,NA
Duganella sp. BuS-21,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
Rhizobacter sp. AJA081-3,1,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nitrosospira sp. Is2,8,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nitrosomonas sp. Is79A3,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sulfuritortus calidifontis,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Methylophilus methylotrophus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bergeriella denitrificans,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Neisseria meningitidis,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Azospira sp. APE16,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
Azoarcus sp. DN11,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hydrogenophilus thermoluteolus,5,2,NA,1,NA,NA,NA,1,NA,2,NA,4
Lacunisphaera limnophila,43,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Opitutus terrae,5,1,NA,NA,NA,2,NA,NA,NA,1,NA,NA
Oleiharenicola sp. Vm1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Termitidicoccus mucosus,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nibricoccus sp. IMCC34717,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Coraliomargarita akajimensis,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Luteolibacter sp. SL250,13,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Luteolibacter sp. LG18,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Roseimicrobium sp. ORNL1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Roseibacillus persicicus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bremerella sp. P1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stieleria maiorica,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stieleria magnilauensis,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lignipirellula cremea,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anatilimnocola aggregata,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rosistilla carotiformis,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aeoliella mucimassa,10,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lacipirellula limnantheis,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Planctomyces sp. SH-PL14,7,4,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Alienimonas californiensis,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Planctellipticum variicoloris,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Maioricimonas rarisocia,1,3,NA,1,NA,2,NA,NA,NA,NA,NA,NA
Singulisphaera acidiphila,10,21,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Kolteria novifilia,1,3,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
Humisphaera borealis,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Candidatus Protochlamydia naegleriophila,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Candidatus Palauibacter sp.,45,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pseudogemmatithrix spongiicola,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gemmatimonas aurantiaca,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rufibacter radiotolerans,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hymenobacter sp. APR13,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hymenobacter sp. BRD67,1,4,NA,NA,NA,NA,NA,NA,13,1,NA,NA
Hymenobacter baengnokdamensis,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Algoriphagus halophytocola,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chitinophaga pollutisoli,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chitinophaga horti,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chitinophaga caeni,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nonlabens dokdonensis,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
Edaphobacter paludis,22,1,NA,NA,4,4,NA,NA,NA,NA,NA,NA
Edaphobacter sp. 4G125,1,1,NA,NA,3,2,NA,NA,NA,NA,NA,NA
Granulicella tundricola,8,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Terriglobus sp.,1,3,NA,NA,NA,3,NA,NA,NA,1,NA,NA
Paludibaculum fermentans,1,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Luteitalea pratensis,12,102,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Luteitalea sp. TBR-22,4,50,NA,1,NA,NA,NA,NA,NA,2,NA,NA
Geothrix sp. 21YS21S-2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corallococcus exercitus,2,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corallococcus coralloides,4,16,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Anaeromyxobacter paludicola,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anaeromyxobacter oryzae,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stigmatella aurantiaca,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Polyangium aurulentum,4,7,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Sorangium cellulosum,3,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Haliangium ochraceum,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trichlorobacter lovleyi,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Desulfobulbus propionicus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Desulfovibrio subterraneus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spirochaeta thermophila,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dictyoglomus thermophilum,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Candidatus Nanosynbacter sp. HMT-352,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fusobacterium animalis,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Deinococcus gobiensis,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Homo sapiens,4007,7621,12355,16747,1878,665,961,367,69,794,289,599
Malassezia restricta,384,511,1698,544,NA,2,NA,3,NA,6,NA,70
Puccinia triticina,4,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Cryptococcus depauperatus,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trichoderma breve,8,2,NA,NA,NA,2,NA,NA,NA,1,NA,NA
Trichoderma asperellum,5,2,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
Trichoderma atroviride,4,3,NA,NA,NA,6,NA,NA,NA,NA,NA,NA
Akanthomyces muscarius,10,5,NA,NA,NA,1,NA,NA,NA,1,NA,NA
Purpureocillium takamizusanense,3,4,1,NA,NA,6,NA,NA,NA,NA,NA,NA
Ustilaginoidea virens,2,3,NA,NA,1,3,NA,NA,NA,NA,NA,NA
Fusarium fujikuroi,1,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Colletotrichum lupini,1,8,NA,NA,NA,4,NA,NA,NA,NA,NA,3
Sordaria macrospora,8,1,NA,NA,NA,4,NA,NA,NA,NA,NA,NA
Remersonia thermophila,1,4,NA,NA,NA,6,NA,NA,NA,NA,NA,2
Pyricularia grisea,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
Aspergillus chevalieri,31,15,NA,3,NA,2,NA,NA,NA,2,1,18
Aspergillus nidulans,5,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Penicillium digitatum,9,36,NA,NA,NA,6,NA,1,NA,NA,NA,1
Cercospora beticola,2,4,NA,NA,1,2,NA,NA,NA,NA,NA,NA
Alternaria dauci,1,10,NA,NA,NA,9,NA,NA,NA,1,NA,NA
Kluyveromyces marxianus,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Citrus sinensis,408,4824,NA,16,NA,3,NA,NA,NA,2,NA,NA
Alnus glutinosa,5,652,NA,16,49,230,NA,NA,9,34,NA,2
Corylus avellana,3,706,NA,29,109,131,NA,3,NA,49,NA,8
Quercus robur,1,98,NA,1,NA,17,NA,NA,NA,7,NA,NA
Euphorbia lathyris,6,13,NA,NA,NA,7,NA,NA,NA,NA,NA,NA
Populus trichocarpa,1,235,NA,17,NA,14,NA,1,NA,7,1,NA
Cucumis melo,3,15,NA,3,NA,27,NA,NA,NA,NA,NA,NA
Benincasa hispida,1,12,NA,NA,NA,15,NA,NA,NA,NA,NA,NA
Cucurbita pepo,1,17,NA,2,3,14,NA,NA,NA,NA,NA,NA
Vigna radiata,2,2,NA,NA,NA,4,NA,NA,NA,NA,NA,NA
Vicia villosa,1,10,NA,NA,NA,10,12,3,NA,2,NA,NA
Lupinus angustifolius,1,10,NA,1,NA,7,NA,NA,NA,NA,NA,NA
Humulus lupulus,2,21,NA,1,1,14,NA,1,NA,1,NA,1
Argentina anserina,1,2,NA,1,NA,2,NA,NA,NA,1,NA,NA
Nicotiana sylvestris,2,6,NA,NA,NA,4,NA,NA,NA,NA,NA,NA
Helianthus annuus,2,15,NA,1,NA,14,NA,NA,NA,NA,NA,NA
Dioscorea cayenensis,22,7,NA,NA,NA,3,NA,1,NA,NA,NA,NA
Miscanthus floridulus,3,9,NA,NA,NA,11,NA,NA,NA,NA,NA,NA
Sorghum bicolor,1,2,NA,NA,13,2,NA,NA,NA,NA,1,NA
Phragmites australis,1,12,NA,NA,112,2,NA,NA,NA,NA,NA,NA
Elaeis guineensis,2,9,NA,1,NA,9,NA,2,NA,NA,NA,NA
Asparagus officinalis,1,5,NA,NA,NA,8,NA,2,NA,NA,NA,NA
Cryptomeria japonica,3,748,NA,20,3,352,1,3,NA,14,NA,2
Ostreococcus tauri,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Leishmania mexicana,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spironucleus salmonicida,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Archaeoglobus sulfaticallidus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
