species,ZC1_S4,ZC2_S5,ZC3_S6,ZC4_S7,ZP1_S20,ZP2_S21,ZP3_S22
Pseudomonas lalucatii,3,NA,NA,1,1,NA,NA
Pseudomonas cavernae,3,2,NA,1,2,1,1
Pseudomonas triclosanedens,3,1,NA,1,4,5,4
Pseudomonas benzenivorans,3,1,1,1,NA,NA,1
Pseudomonas otitidis,2,1,NA,2,2,4,2
Pseudomonas cremoricolorata,2,NA,NA,NA,NA,NA,1
Pseudomonas kielensis,2,NA,NA,NA,NA,NA,NA
Pseudomonas lalkuanensis,2,3,2,1,1,2,NA
Pseudomonas hamedanensis,2,1,NA,NA,NA,1,NA
Pseudomonas campi,1,NA,1,NA,NA,2,NA
Pseudomonas tructae,1,NA,1,NA,1,NA,NA
Pseudomonas khazarica,1,NA,NA,NA,NA,NA,NA
Pseudomonas seleniipraecipitans,1,NA,NA,NA,NA,1,1
Pseudomonas alcaliphila,1,NA,NA,1,NA,NA,NA
Pseudomonas alkylphenolica,1,1,2,NA,NA,1,1
Pseudomonas abietaniphila,1,NA,1,1,NA,NA,2
Pseudomonas thivervalensis,1,NA,NA,NA,NA,1,NA
Pseudomonas alvandae,1,2,1,NA,NA,NA,NA
Pseudomonas knackmussii,1,NA,1,5,NA,NA,NA
Pseudomonas cerasi,1,NA,NA,NA,NA,NA,NA
Pseudomonas tohonis,1,NA,NA,NA,2,NA,NA
Pseudomonas canadensis,1,NA,NA,NA,NA,NA,NA
Candidatus Pseudomonas phytovorans,1,NA,NA,NA,NA,NA,1
Pseudomonas grandcourensis,1,NA,NA,NA,1,NA,NA
Pseudomonas laurentiana,1,NA,NA,NA,NA,NA,NA
Pseudomonas paralcaligenes,1,1,1,NA,NA,NA,NA
Pseudomonas sediminis,1,NA,NA,NA,1,NA,NA
Pseudomonas simiae,1,NA,NA,NA,NA,NA,NA
Pseudomonas yamanorum,1,NA,1,NA,NA,NA,NA
Pseudomonas eucalypticola,1,NA,NA,NA,NA,1,NA
Pseudomonas extremaustralis,1,NA,NA,NA,1,NA,NA
Pseudomonas oryzae,1,1,NA,NA,NA,NA,NA
Pseudomonas serboccidentalis,1,NA,NA,NA,NA,NA,1
Pseudomonas batumici,1,NA,NA,NA,NA,1,1
Pseudomonas pohangensis,1,1,NA,NA,NA,1,NA
Stutzerimonas stutzeri,1,3,1,1,3,NA,NA
Stutzerimonas decontaminans,1,NA,NA,NA,NA,NA,NA
Stutzerimonas xanthomarina,1,NA,NA,NA,NA,NA,NA
Halopseudomonas litoralis,1,NA,NA,NA,1,NA,1
Halopseudomonas xinjiangensis,1,NA,NA,NA,NA,NA,NA
Marinobacter sp. JH2,2,NA,1,NA,NA,NA,NA
Vibrio sp. CB1-14,1,NA,NA,NA,NA,NA,NA
Vibrio sp. SCSIO 43137,1,NA,NA,NA,NA,NA,NA
Vibrio cholerae,4,NA,NA,NA,NA,NA,NA
Vibrio fluvialis,2,NA,NA,NA,NA,NA,NA
Vibrio natriegens,1,NA,NA,NA,NA,NA,NA
Vibrio furnissii,1,NA,NA,NA,NA,1,NA
Vibrio ruber,1,NA,NA,NA,NA,NA,NA
Vibrio taketomensis,1,NA,NA,NA,NA,NA,NA
Vibrio mimicus,1,NA,1,NA,NA,NA,NA
Photobacterium sp. TLY01,1,NA,NA,NA,NA,NA,NA
Photobacterium gaetbulicola,1,NA,NA,NA,NA,NA,NA
Photobacterium damselae,1,NA,NA,NA,NA,NA,1
Paraphotobacterium marinum,1,NA,NA,NA,NA,NA,NA
Marinomonas arctica,1,NA,NA,NA,NA,NA,NA
Marinomonas profundi,1,NA,NA,NA,NA,NA,NA
Neptuniibacter halophilus,2,20,5,NA,18,14,8
Aliamphritea ceti,1,NA,NA,NA,NA,NA,NA
uncultured Marinobacterium sp.,1,NA,NA,NA,NA,NA,1
Halomonas sp. MCCC 1A13316,1,NA,NA,NA,NA,NA,NA
Halomonas sp. HAL1,2,NA,NA,NA,NA,NA,NA
Halomonas alkaliantarctica,2,NA,NA,NA,NA,NA,NA
Endozoicomonas sp. 4G,1,NA,NA,NA,NA,NA,NA
Endozoicomonas gorgoniicola,1,NA,NA,NA,NA,NA,NA
Xanthomonas sp. NCPPB 2632,1,NA,NA,NA,NA,NA,NA
Xanthomonas nasturtii,1,NA,NA,NA,NA,NA,NA
Xanthomonas arboricola,2,1,NA,NA,NA,NA,NA
Lysobacter enzymogenes,1,NA,1,NA,NA,NA,NA
Dyella telluris,1,NA,NA,NA,NA,NA,NA
Dyella terrae,1,NA,NA,NA,NA,NA,NA
Shewanella khirikhana,3,NA,NA,NA,NA,NA,NA
Idiomarina loihiensis,2,NA,NA,NA,NA,NA,NA
Aeromonas veronii,1,1,NA,2,1,NA,2
Aeromonas jandaei,1,NA,NA,NA,NA,1,NA
uncultured Tolumonas sp.,1,NA,NA,NA,NA,NA,NA
uncultured Succinivibrio sp.,1,NA,NA,NA,NA,NA,NA
Rodentibacter pneumotropicus,2,NA,NA,NA,NA,NA,NA
Haemophilus parainfluenzae,1,NA,NA,NA,2,NA,NA
Thiocystis violascens,1,NA,NA,NA,NA,NA,NA
Rheinheimera sp. F8,1,NA,1,NA,NA,NA,1
Thiosocius teredinicola,1,NA,NA,NA,NA,NA,NA
Coxiella burnetii,1,NA,NA,NA,NA,NA,NA
Legionella cherrii,1,NA,NA,1,NA,NA,1
Cardiobacterium hominis,1,NA,NA,NA,NA,NA,NA
Moraxella osloensis,1,NA,1,NA,NA,NA,NA
Candidatus Steffania adelgidicola,1,NA,NA,NA,NA,NA,NA
Ralstonia solanacearum,7,14,3,4,1,8,7
Ralstonia pickettii,1,NA,NA,NA,NA,NA,NA
Polynucleobacter sp. Adler-ghost,1,NA,NA,NA,NA,NA,NA
Paraburkholderia caledonica,1,NA,NA,NA,NA,NA,NA
Delftia lacustris,2,NA,NA,NA,NA,NA,NA
Variovorax sp. PAMC28562,2,NA,NA,NA,NA,NA,NA
Acidovorax sp. YS12,1,1,NA,NA,NA,NA,NA
Diaphorobacter aerolatus,1,NA,NA,NA,1,1,NA
Comamonas thiooxydans,1,NA,NA,NA,NA,NA,NA
Achromobacter xylosoxidans,1,NA,NA,NA,NA,NA,NA
Pigmentiphaga sp. CHJ604,1,NA,NA,NA,NA,NA,NA
Aquabacterium olei,1,NA,NA,NA,NA,NA,NA
Xylophilus sp. GW821-FHT01B05,1,NA,NA,NA,NA,NA,NA
Snodgrassella communis,1,NA,NA,NA,NA,NA,NA
Neisseria dentiae,1,NA,NA,NA,NA,NA,NA
Wielerella bovis,1,NA,NA,NA,NA,NA,NA
Thauera sp. WB-2,1,NA,NA,NA,NA,NA,NA
Niveibacterium microcysteis,1,NA,NA,NA,NA,NA,NA
Nitrosomonadaceae bacterium,1,NA,NA,NA,NA,NA,NA
uncultured Bradyrhizobium sp.,3,NA,NA,NA,NA,NA,NA
Bradyrhizobium sp. 2S1,1,NA,NA,NA,NA,NA,NA
Bradyrhizobium sp. sBnM-33,1,NA,NA,NA,NA,NA,NA
Sinorhizobium meliloti,1,NA,NA,NA,NA,NA,NA
Sinorhizobium alkalisoli,1,NA,NA,NA,NA,NA,NA
Rhizobium sp. ACO-34A,1,NA,NA,NA,NA,NA,NA
Rhizobium etli,1,NA,NA,NA,NA,NA,NA
Ochrobactrum quorumnocens,1,NA,NA,NA,NA,NA,NA
Bosea vaviloviae,1,NA,NA,NA,NA,NA,NA
Paradevosia shaoguanensis,1,NA,NA,NA,NA,NA,NA
Enhydrobacter sp.,1,NA,NA,NA,NA,NA,NA
Nitratireductor rhodophyticola,1,NA,NA,NA,NA,NA,NA
uncultured Ruegeria sp.,1,NA,NA,NA,NA,NA,NA
Ruegeria sp. THAF33,1,NA,NA,NA,NA,NA,NA
Pseudosulfitobacter sp. DSM 107133,1,NA,1,NA,NA,1,NA
Pikeienuella piscinae,1,NA,NA,NA,NA,NA,NA
Sphingobium chlorophenolicum,1,NA,NA,NA,NA,NA,NA
Sphingomonas sp. AAP5,1,NA,NA,NA,NA,NA,NA
Rhodospirillaceae bacterium,1,1,NA,NA,NA,NA,NA
Alphaproteobacteria bacterium,1,NA,NA,NA,NA,NA,NA
Kordiimonas pumila,1,NA,NA,NA,NA,NA,NA
Candidatus Gromoviella agglomerans,1,NA,NA,NA,NA,NA,NA
uncultured bacterium,46,39,37,50,55,45,54
uncultured bacterium Contig785_n_1807_cl,37,NA,NA,NA,NA,NA,NA
Marinifilaceae bacterium,1,NA,NA,NA,NA,NA,NA
uncultured Saccharicrinis sp.,1,NA,NA,NA,1,NA,NA
uncultured Draconibacterium sp.,1,1,NA,NA,NA,1,NA
Paraprevotella xylaniphila,1,NA,NA,NA,NA,NA,NA
Prevotella corporis,1,NA,NA,NA,NA,NA,NA
Winogradskyella sediminis,1,NA,NA,NA,NA,NA,NA
Flavobacterium okayamense,1,NA,NA,NA,NA,NA,NA
Hymenobacter sp. YIM 151500-1,1,NA,NA,NA,NA,NA,NA
Flammeovirgaceae bacterium SG7u.111,1,NA,NA,NA,NA,NA,NA
Aliarcobacter faecis,3,NA,NA,NA,NA,NA,NA
Hydrogenimonas thermophila,1,NA,NA,NA,NA,NA,NA
Deltaproteobacteria bacterium,2,NA,NA,NA,NA,1,NA
Polyangium aurulentum,1,NA,NA,NA,NA,NA,NA
Turneriella parva,1,NA,NA,NA,NA,NA,NA
Leptospira borgpetersenii,1,NA,NA,NA,NA,NA,NA
Spirochaetia bacterium,1,NA,NA,NA,1,NA,NA
Paludisphaera borealis,1,1,NA,NA,NA,NA,NA
Luteolibacter sp. Populi,1,NA,NA,NA,NA,NA,NA
Candidatus Auribacterota bacterium,1,NA,NA,NA,NA,NA,NA
Candidatus Nitrospira neomarina,2,NA,NA,NA,NA,NA,NA
Nitrospirales bacterium,1,NA,NA,NA,NA,NA,NA
Maridesulfovibrio sp.,1,NA,NA,NA,NA,NA,NA
Desulfobacterales bacterium,1,1,NA,NA,NA,NA,NA
Bryobacterales bacterium,1,NA,NA,NA,NA,NA,NA
Chloracidobacterium aggregatum,1,NA,NA,NA,NA,NA,NA
Aquificota bacterium,1,NA,NA,NA,NA,NA,NA
Cryptococcus neoformans,7397,5401,7990,5851,4730,4197,4877
Cryptococcus neoformans AD hybrid,26,28,67,9,7,16,15
Cryptococcus deuterogattii,6,1,5,NA,4,5,1
Cryptococcus gattii,8,8,9,6,NA,NA,NA
Cryptococcus sp. SJ10L03,14,NA,NA,NA,NA,NA,NA
Trimorphomyces sakaeraticus,1,NA,NA,NA,NA,NA,NA
Laccaria bicolor,1,NA,NA,NA,NA,NA,NA
Suillus paluster,1,NA,NA,NA,NA,NA,NA
uncultured Basidiomycota,2,NA,NA,NA,NA,NA,NA
Tilletia controversa,1,NA,NA,NA,NA,NA,NA
Melampsora laricis-populina,1,NA,NA,NA,NA,NA,NA
Saccharomyces cerevisiae,6747,7472,6471,6091,5906,6747,5511
Saccharomyces paradoxus,74,59,67,33,58,50,51
Saccharomyces boulardii (nom. inval.),7,NA,NA,10,NA,18,9
Saccharomyces kudriavzevii,7,6,9,2,7,9,3
Saccharomyces eubayanus,6,1,1,4,2,2,3
Saccharomyces mikatae,4,5,9,8,8,6,6
Saccharomyces pastorianus,5,4,NA,NA,8,6,2
Saccharomyces bayanus,2,4,4,4,1,5,4
Saccharomyces jurei,1,NA,1,1,1,NA,NA
Kluyveromyces dobzhanskii,2,NA,NA,NA,NA,NA,NA
Maudiozyma barnettii,1,NA,1,NA,1,NA,NA
Vanderwaltozyma polyspora,1,NA,1,NA,NA,NA,1
[Candida] sp. (uncertain placement),2,NA,NA,NA,NA,NA,NA
uncultured Saccharomycetes,12,8,5,5,9,2,8
Cyberlindnera meyerae,2,NA,NA,NA,NA,NA,NA
Saccharomycodes ludwigii,1,NA,NA,1,NA,1,NA
Meyerozyma guilliermondii,3,NA,NA,NA,NA,1,NA
Candida theae,2,NA,1,NA,NA,NA,NA
Keissleriella rosacearum,16,NA,NA,NA,NA,NA,NA
Alternaria ventricosa,1,NA,NA,NA,NA,NA,NA
Aspergillus heteromorphus,1,NA,NA,NA,NA,NA,NA
Aspergillus neoniger,1,NA,NA,NA,NA,NA,NA
Aspergillus eucalypticola,1,NA,NA,NA,NA,NA,NA
Aspergillus clavatus,1,NA,NA,NA,NA,NA,NA
Penicillium nucicola,1,NA,NA,NA,NA,NA,NA
Penicillium cataractarum,1,NA,NA,NA,NA,NA,NA
Penicillium soppii,1,NA,NA,NA,NA,NA,NA
Xeromyces bisporus,2,NA,NA,NA,NA,NA,NA
Talaromyces purpureogenus,2,NA,NA,NA,NA,NA,NA
Trichophyton benhamiae,1,NA,NA,NA,NA,NA,NA
Grosmannia fruticeta,1,NA,NA,NA,NA,NA,NA
Leptographium clavigerum,1,NA,NA,NA,NA,NA,NA
Ceratostomella pyrenaica,1,NA,NA,NA,NA,NA,NA
Chaetomium fimeti,1,NA,NA,NA,NA,NA,NA
Fusarium mangiferae,1,NA,NA,NA,NA,NA,NA
Cordyceps fumosorosea,1,NA,NA,NA,NA,NA,NA
Daldinia vernicosa,1,NA,NA,NA,NA,NA,NA
Hypoxylon trugodes,1,NA,NA,NA,NA,NA,NA
uncultured fungus,7,10,10,2,9,2,6
uncultured yeast,2,NA,NA,NA,NA,NA,2
uncultured Entrophospora,7,NA,NA,NA,NA,NA,NA
Glomeromycota sp.,2,NA,NA,NA,NA,NA,NA
Mus musculus,2,2,3,4,3,5,6
Rattus norvegicus,1,NA,1,NA,NA,NA,NA
Microtus ochrogaster,1,NA,NA,NA,NA,NA,NA
Peromyscus maniculatus,1,1,NA,NA,NA,1,1
Nannospalax galili,1,NA,NA,NA,NA,NA,NA
Heterocephalus glaber,5,2,5,1,1,NA,5
Fukomys damarensis,1,NA,NA,NA,NA,NA,NA
Ochotona princeps,1,NA,NA,NA,NA,NA,NA
Homo sapiens,11,14,9,14,15,18,16
Equus caballus,5,4,2,NA,4,1,4
Delphinus delphis,1,NA,NA,NA,2,NA,NA
Sus scrofa,1,1,1,2,NA,NA,1
Condylura cristata,1,NA,NA,NA,NA,NA,NA
Erinaceus europaeus,1,NA,NA,NA,NA,NA,NA
Neopsephotus bourkii,1,NA,NA,NA,NA,NA,NA
Lathamus discolor,1,NA,NA,NA,NA,NA,NA
Prinia subflava,1,NA,NA,NA,NA,2,NA
Larus michahellis,1,1,NA,1,3,1,NA
Oxyura jamaicensis,1,NA,NA,NA,NA,NA,NA
Apteryx mantelli,5,NA,NA,3,NA,NA,5
Protobothrops mucrosquamatus,1,NA,NA,NA,NA,NA,NA
Pantherophis guttatus,1,NA,NA,NA,NA,NA,NA
Anolis sagrei,1,NA,NA,NA,NA,NA,NA
Varanus komodoensis,1,NA,NA,NA,NA,NA,NA
Nanorana parkeri,1,NA,NA,NA,NA,NA,NA
Geotrypetes seraphini,1,NA,NA,NA,NA,NA,NA
Larimichthys crocea,1,NA,1,NA,NA,NA,NA
Dicentrarchus labrax,1,NA,NA,NA,NA,1,1
Takifugu rubripes,2,NA,NA,NA,NA,NA,NA
Cyclopterus lumpus,1,NA,NA,1,NA,NA,NA
Dunckerocampus dactyliophorus,1,NA,NA,NA,NA,NA,NA
Syngnathus scovelli,1,NA,NA,NA,1,NA,NA
Cyprinodon tularosa,1,NA,NA,NA,NA,NA,NA
Archocentrus centrarchus,1,NA,NA,NA,NA,NA,NA
Toxotes jaculatrix,1,NA,NA,NA,NA,NA,NA
Thalassophryne amazonica,1,NA,NA,NA,NA,NA,NA
Salvelinus namaycush,1,NA,NA,NA,NA,1,1
Engraulis encrasicolus,1,NA,NA,NA,NA,NA,NA
Denticeps clupeoides,1,NA,NA,1,1,NA,NA
Astyanax mexicanus,1,NA,NA,NA,NA,NA,NA
Danio rerio,1,1,1,NA,1,4,1
Brienomyrus brachyistius,1,NA,NA,NA,NA,NA,NA
Paramormyrops kingsleyae,1,NA,NA,NA,NA,NA,NA
Lepisosteus oculatus,1,NA,NA,NA,NA,NA,NA
Branchiostoma floridae,1,NA,NA,NA,NA,NA,NA
Anneissia japonica,1,NA,NA,NA,NA,1,NA
Acanthaster planci,1,NA,NA,NA,NA,NA,NA
Timema tahoe,7,NA,1,NA,2,NA,NA
Timema poppense,4,NA,1,1,NA,2,4
Timema monikensis,1,NA,2,1,1,6,NA
Timema genevievae,1,1,1,1,NA,2,NA
Timema shepardi,2,NA,NA,NA,NA,2,NA
Leptidea sinapis,1,NA,NA,NA,NA,NA,NA
Melitaea cinxia,1,2,1,1,1,NA,3
Helicoverpa assulta,1,NA,NA,NA,NA,NA,NA
Plutella xylostella,1,NA,NA,NA,NA,NA,NA
Drosophila eugracilis,2,NA,NA,NA,NA,NA,NA
Scaptodrosophila lebanonensis,1,NA,NA,NA,1,NA,NA
Teleopsis dalmanni,1,NA,NA,NA,NA,NA,1
Apis dorsata,1,NA,NA,NA,NA,NA,NA
Osmia lignaria,1,NA,NA,NA,NA,NA,NA
Notocera sp. NYSM 96-09-16-79,6,NA,3,1,NA,NA,NA
Daktulosphaira vitifoliae,1,1,NA,NA,NA,NA,NA
Epophthalmia elegans,1,NA,NA,NA,NA,NA,NA
Homarus americanus,1,NA,NA,NA,NA,NA,NA
Procambarus clarkii,1,NA,NA,NA,NA,NA,NA
Cherax quadricarinatus,1,NA,NA,NA,NA,NA,NA
Scylla paramamosain,2,NA,NA,NA,NA,NA,NA
Notodromas monacha,1,1,NA,NA,1,NA,NA
Darwinula stevensoni,1,NA,2,NA,1,1,1
Oppia nitens,1,NA,NA,NA,NA,NA,NA
Platynothrus peltifer,1,NA,NA,NA,NA,NA,NA
Strongyloides ratti,1,NA,NA,NA,NA,1,NA
Physella acuta,1,NA,NA,1,NA,NA,NA
Biomphalaria glabrata,1,NA,1,NA,NA,NA,NA
Saccostrea cucullata,1,NA,NA,NA,1,NA,NA
Mya arenaria,1,NA,NA,NA,NA,NA,NA
Echinococcus granulosus,1,NA,NA,NA,NA,NA,NA
Spirometra erinaceieuropaei,1,2,1,1,3,1,1
Lactuca sativa,24,NA,NA,2,NA,NA,2
Helianthus annuus,1,NA,NA,NA,NA,NA,NA
Solanum melongena,4,NA,NA,NA,NA,NA,NA
Capsicum annuum,2,NA,NA,1,NA,NA,NA
Ipomoea nil,1,NA,NA,NA,1,NA,1
Andrographis paniculata,1,NA,NA,NA,NA,NA,NA
Hydrostachys angustisecta,2,NA,NA,NA,NA,NA,NA
Ziziphus jujuba,1,2,1,NA,NA,NA,1
Ficus carica,1,NA,1,NA,NA,NA,1
Populus trichocarpa,1,NA,NA,NA,NA,NA,NA
Abrus precatorius,1,NA,NA,NA,NA,NA,NA
Brassica napus,1,NA,NA,NA,NA,NA,NA
Eucalyptus grandis,1,NA,NA,NA,NA,NA,NA
Vitis retordii,1,NA,NA,1,NA,NA,1
Zea mays,4,NA,2,NA,NA,NA,NA
Phragmites australis,2,NA,NA,NA,NA,NA,NA
Eragrostis tef,1,3,NA,2,1,NA,1
Triticum aestivum,2,NA,NA,NA,NA,NA,NA
Ananas comosus,1,NA,NA,1,1,1,1
Anoectochilus roxburghii,1,NA,NA,NA,NA,NA,NA
Spirodela intermedia,1,NA,1,NA,NA,NA,NA
Araucaria cunninghamii,1,NA,NA,NA,NA,NA,NA
Cryptomeria japonica,1,NA,1,2,NA,NA,NA
Adiantum flabellulatum,1,NA,NA,NA,NA,NA,NA
Paramecium tetraurelia,2,NA,NA,NA,NA,1,NA
Toxoplasma gondii,1,NA,NA,NA,NA,NA,NA
Proteomonas sulcata,1,NA,NA,NA,NA,NA,NA
Cavenderia fasciculata,1,NA,1,NA,NA,NA,1
Trypanosoma vivax,1,NA,NA,NA,NA,NA,NA
Thecamonas trahens,1,NA,NA,NA,NA,NA,NA
uncultured Methanocorpusculum sp.,1,NA,NA,NA,NA,NA,NA
Thermoplasmatales archaeon,1,NA,NA,NA,NA,NA,NA
synthetic construct,20,13,5,11,14,14,15
translation factor module pTFM1,4,NA,NA,NA,NA,NA,NA
Saccharomyces cerevisiae synthetic construct,3,7,4,4,3,NA,7
Bacteriophage sp.,3,NA,NA,NA,NA,NA,1
Listeria phage vB_Lmo_C2,7,NA,NA,4,NA,NA,NA
Listeria phage vB_Lmo_3274,1,NA,NA,NA,NA,NA,NA
Caudoviricetes sp.,5,2,1,3,3,5,7
Pseudomonas phage vB_PeaS_FBPa47,2,NA,NA,NA,NA,NA,NA
Enterococcus phage vB_Efs26_KEN12,2,NA,NA,NA,NA,NA,NA
Turkeypox virus,1,NA,NA,NA,NA,NA,NA
Jingmen bat astrovirus 8,1,NA,NA,NA,NA,NA,NA
uncultured organism,8,6,NA,NA,6,NA,3
