species,D1RP_S9,D1SG_S1,D2RP_S10,D2SG_S2,L1RP_S13,L1SG_S5,L2RP_S14,L2SG_S6,S1RP_S11,S1SG_S3,S2RP_S12,S2SG_S4
Mycolicibacterium neoaurum,1,15,NA,NA,NA,2,NA,NA,NA,1,NA,1
Mycolicibacterium gilvum,20,199,NA,10,NA,21,NA,NA,NA,21,NA,NA
Mycolicibacterium monacense,1,18,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Mycobacteroides abscessus,125,14,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Mycolicibacter terrae,29,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mycolicibacter sp. MU0083,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corynebacterium tuberculostearicum,173,69,2,33,NA,NA,NA,1,NA,2,NA,NA
Corynebacterium kefirresidentii,27,47,252,10,NA,NA,NA,NA,NA,3,NA,2
Corynebacterium pseudokroppenstedtii,26,9,4637,12,NA,NA,NA,NA,NA,NA,NA,NA
Corynebacterium genitalium,10,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corynebacterium provencense,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corynebacterium doosanense,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
Corynebacterium kroppenstedtii,3,27,6960,22,NA,1,NA,NA,NA,1,NA,NA
Corynebacterium sp. FDAARGOS 1242,2,9,NA,1,NA,3,NA,NA,NA,NA,NA,NA
Corynebacterium matruchotii,2,2,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
Corynebacterium ulcerans,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corynebacterium resistens,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corynebacterium casei,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corynebacterium striatum,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Corynebacterium confusum,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Corynebacterium testudinoris,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corynebacterium mustelae,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corynebacterium heidelbergense,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corynebacterium guangdongense,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corynebacterium macginleyi,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
Corynebacterium minutissimum,1,10,NA,5,NA,NA,NA,1,NA,1,NA,NA
Corynebacterium aquilae,1,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Nocardia sputorum,46,5,NA,NA,NA,1,NA,NA,NA,1,NA,NA
Nocardia salmonicida,27,27,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Nocardia sp. NBC_00511,5,6,NA,NA,NA,4,NA,NA,NA,NA,NA,NA
Nocardia sp. NBC_01388,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nocardia sp. NBC_00565,2,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Nocardia sp. PE-7,2,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nocardia sp. NBC_01329,1,9,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Nocardia sp. NBC_00416,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nocardia sp. CS682,1,17,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
Nocardia sp. NBC_01730,1,10,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Nocardia nova,6,6,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Nocardia cyriacigeorgica,7,17,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Nocardia otitidiscaviarum,2,6,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Nocardia huaxiensis,2,4,NA,NA,NA,2,NA,1,NA,NA,NA,NA
Nocardia asteroides,1,30,NA,NA,NA,4,NA,NA,NA,1,NA,NA
Nocardia terpenica,1,14,NA,NA,NA,1,NA,1,NA,NA,NA,NA
Nocardia puris,1,8,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Nocardia vinacea,1,3,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Rhodococcus sp. W8901,13,14,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
Rhodococcus sp. P-2,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhodococcus sp. JS3073,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA
Rhodococcus sp. USK13,1,3,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Rhodococcus sp. B7740,1,4,NA,NA,NA,1,NA,NA,NA,1,NA,NA
Rhodococcus qingshengii,6,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA
Rhodococcus rhodochrous,7,11,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
Rhodococcus globerulus,1,9,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Rhodococcus triatomae,1,8,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Rhodococcus sovatensis,1,3,NA,NA,1850,1,NA,NA,NA,NA,NA,NA
Rhodococcus ruber,6,21,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
Rhodococcoides fascians,14,18,NA,NA,NA,2,NA,NA,NA,NA,NA,2
Prescottella equi,3,24,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Williamsia herbipolensis,1,12,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Gordonia sp. NB41Y,2,7,NA,NA,NA,1,NA,NA,NA,1,NA,NA
Gordonia sp. Swx-4,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gordonia polyisoprenivorans,13,7,NA,NA,NA,NA,NA,NA,NA,5,1,NA
Gordonia insulae,10,6,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Gordonia iterans,3,4,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Gordonia bronchialis,1,2,NA,1,NA,3,NA,NA,NA,NA,NA,NA
Tsukamurella paurometabola,3,8,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Tsukamurella pulmonis,1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dietzia kunjamensis,4,7,NA,1,NA,NA,NA,NA,NA,1,NA,NA
Tomitella gaofuii,2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Segniliparus rotundus,1,4,NA,NA,NA,1,NA,NA,NA,NA,1,NA
Amycolatopsis sp. 2-15,211,13,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Amycolatopsis sp. cg13,9,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Amycolatopsis sp. 2-2,3,17,NA,1,NA,1,NA,NA,NA,NA,NA,1
Amycolatopsis sp. FDAARGOS 1241,1,9,NA,NA,NA,5,NA,NA,NA,2,NA,NA
Amycolatopsis sp. NBC_01480,1,12,NA,NA,NA,5,NA,NA,NA,NA,NA,NA
Amycolatopsis sp. NBC_01488,1,6,NA,NA,NA,6,NA,NA,NA,NA,NA,NA
Amycolatopsis sp. CA-230715,1,14,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Amycolatopsis keratiniphila,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Amycolatopsis aidingensis,1,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Amycolatopsis albispora,1,8,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Actinoalloteichus hymeniacidonis,40,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Actinoalloteichus hoggarensis,30,7,NA,NA,NA,1,NA,NA,NA,2,NA,NA
Saccharopolyspora gloriosae,5,12,NA,NA,NA,1,NA,NA,NA,1,NA,NA
Saccharopolyspora spinosa,4,11,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Saccharopolyspora pogona,1,10,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
Saccharopolyspora rosea,1,9,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Saccharothrix syringae,1,18,NA,NA,1,1,NA,1,NA,NA,NA,NA
Saccharothrix espanaensis,1,12,NA,NA,NA,3,NA,NA,NA,1,NA,NA
Pseudonocardia petroleophila,1,20,NA,NA,NA,4,NA,NA,NA,NA,NA,NA
Pseudonocardia autotrophica,1,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kibdelosporangium phytohabitans,2,5,NA,NA,2,NA,1,NA,NA,NA,NA,NA
Lentzea sp. HUAS12,2,19,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
Umezawaea sp. Da 62-37,1,8,27,NA,1,NA,NA,1,NA,NA,NA,NA
Micromonospora sp. WMMD998,9,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Micromonospora sp. WMMD1155,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Verrucosispora sp. NA02020,3,10,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Micromonospora sp. NBC_01796,2,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Micromonospora sp. NBC_01699,2,7,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Micromonospora sp. DPT,3,8,NA,NA,4,NA,1,NA,NA,NA,NA,NA
Micromonospora sp. HM134,1,17,NA,NA,NA,1,NA,NA,NA,2,NA,NA
Micromonospora sp. FIMYZ51,1,6,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Micromonospora craniellae,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Micromonospora globbae,2,11,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
Micromonospora cathayae,2,7,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Micromonospora aurantiaca,6,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Micromonospora echinaurantiaca,1,8,NA,NA,1,2,NA,NA,NA,NA,NA,1
Micromonospora purpureochromogenes,1,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Micromonospora echinospora,1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Actinoplanes sp. OR16,2,7,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Actinoplanes sp. L3-i22,3,19,NA,NA,NA,3,NA,NA,NA,1,NA,NA
Actinoplanes sp. N902-109,1,22,NA,NA,NA,4,NA,NA,NA,NA,NA,NA
Actinoplanes sp. NBC_00393,1,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Actinoplanes missouriensis,2,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Actinoplanes sichuanensis,1,15,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Actinoplanes teichomyceticus,1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phytohabitans suffuscus,6,23,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Dactylosporangium sp. NBC_01737,1,34,NA,NA,NA,2,NA,NA,NA,3,NA,NA
Dactylosporangium roseum,1,5,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Dactylosporangium thailandense,1,34,NA,1,NA,3,NA,NA,NA,2,3,NA
Solwaraspora sp. WMMD791,2,5,NA,NA,NA,4,NA,NA,NA,NA,NA,NA
Actinocatenispora sera,2,11,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Plantactinospora sp. KBS50,1,8,NA,NA,2,NA,NA,NA,NA,1,NA,NA
Polymorphospora rubra,1,12,NA,NA,1,NA,NA,NA,NA,1,NA,NA
Actinomadura sp. WMMB 499,17,10,NA,NA,NA,5,NA,NA,NA,NA,1,NA
Actinomadura sp. NAK00032,7,14,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Actinomadura verrucosospora,1,15,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Actinomadura rugatobispora,1,24,NA,1,NA,4,NA,NA,NA,NA,NA,NA
Thermomonospora amylolytica,1,16,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
Thermomonospora curvata,1,24,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Spirillospora sp. NBC_01491,1,16,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Nonomuraea fuscirosea,3,22,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Nonomuraea phyllanthi,3,13,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Nonomuraea coxensis,1,20,NA,NA,NA,1,NA,NA,NA,2,NA,NA
Nonomuraea glycinis,1,25,NA,NA,NA,1,NA,NA,NA,2,NA,NA
Streptosporangium sp. 'caverna',5,17,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Streptosporangium subroseum,2,23,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Streptosporangium roseum,1,16,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Sphaerisporangium sp. NBC_01403,3,25,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Microbispora hainanensis,1,25,NA,NA,1,5,NA,NA,NA,2,NA,NA
Nocardiopsis exhalans,5,3,NA,NA,NA,1,NA,NA,NA,NA,NA,1
Jiangella alkaliphila,52,23,NA,1,NA,2,NA,NA,NA,NA,2,NA
Geodermatophilus sp. DSM 44513,42,17,NA,NA,NA,1,NA,NA,NA,2,NA,NA
Modestobacter sp. L9-4,2,15,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Parafrankia sp. EAN1pec,18,28,NA,NA,NA,6,NA,NA,NA,1,NA,NA
Frankia sp. ArI3,3,15,NA,NA,2,NA,NA,NA,NA,1,NA,NA
Frankia casuarinae,1,6,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Candidatus Protofrankia datiscae,1,12,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Frankineae bacterium MT45,1,6,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Jatrophihabitans sp. GAS493,17,7,NA,NA,NA,6,NA,NA,NA,NA,NA,NA
Jatrophihabitans cynanchi,2,15,NA,NA,NA,10,NA,NA,NA,NA,NA,NA
Schaalia sp. HMT-172,1,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Schaalia sp. 19OD2882,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Schaalia cardiffensis,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Actinomyces slackii,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flaviflexus ciconiae,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Arcanobacterium wilhelmae,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Boudabousia tangfeifanii,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Actinobaculum sp. 313,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bifidobacterium bifidum,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Bifidobacterium coryneforme,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bifidobacterium asteroides,1,6,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Gardnerella vaginalis,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Scardovia inopinata,3,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Nakamurella multipartita,7,74,NA,NA,NA,5,NA,NA,1,1,NA,NA
Nakamurella panacisegetis,1,17,NA,1,NA,4,NA,NA,NA,NA,NA,NA
Catenulispora acidiphila,5,28,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Natronoglycomyces albus,1,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
Capillimicrobium parvum,67,125,NA,1,10,9,NA,NA,NA,1,NA,NA
Conexibacter sp. S30A1,61,13,NA,NA,NA,7,NA,NA,NA,NA,NA,NA
Conexibacter sp. SYSU D00693,4,81,NA,NA,NA,6,NA,NA,NA,2,NA,1
Baekduia soli,2,87,NA,NA,NA,5,NA,NA,NA,2,NA,NA
Svornostia abyssi,1,49,NA,NA,NA,4,NA,NA,NA,4,NA,NA
Paraconexibacter antarcticus,1,58,NA,1,NA,6,NA,NA,NA,5,NA,NA
Thermoleophilum album,23,20,NA,NA,NA,2,NA,NA,NA,1,NA,NA
Actinomarinicola tropica,8,43,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Dermatobacter hominis,6,28,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
Acidimicrobiales bacterium,9,73,NA,NA,1,5,NA,NA,NA,NA,NA,NA
uncultured Acidimicrobiales bacterium,3,15,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
Acidimicrobium ferrooxidans,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acidimicrobiia bacterium,2,8,NA,NA,1,NA,NA,NA,NA,NA,3,NA
Thermophilibacter mediterraneus,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thermophilibacter immobilis,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
uncultured Atopobiaceae bacterium,1,10,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Eggerthella lenta,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
Xiamenia xianingshaonis,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
Actinomycetota bacterium,8,55,NA,NA,NA,1,NA,NA,NA,1,NA,NA
Rubrobacter xylanophilus,6,14,NA,NA,NA,2,NA,NA,2,NA,NA,NA
Rubrobacter tropicus,1,25,NA,NA,NA,2,NA,NA,NA,1,NA,1
Euzebya pacifica,4,13,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Paenibacillus sp. FSL F4-0100,46,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Paenibacillus sp. FSL R7-0216,2,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
Paenibacillus sp. PL2-23,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Paenibacillus sp. R14(2021),1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Paenibacillus sp. D2_2,1,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
Paenibacillus sp. SYP-B4298,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Paenibacillus pedocola,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Paenibacillus agaridevorans,4,NA,NA,1,NA,2,NA,NA,NA,NA,NA,NA
Paenibacillus brasilensis,2,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Paenibacillus cellulosilyticus,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Paenibacillus peoriae,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Paenibacillus psychroresistens,1,7,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
Paenibacillus durus,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Brevibacillus borstelensis,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brevibacillus composti,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Brevibacillus brevis,1,6,NA,NA,5,1,NA,NA,NA,NA,NA,NA
Paenibacillaceae bacterium GAS479,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cohnella herbarum,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bacillus sp. PPSBB_11,17,NA,NA,4,12,10,1,NA,NA,NA,8,NA
Bacillus sp. Cs-700,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bacillus luti,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bacillus safensis,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bacillus velezensis,1,37,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
Bacillus infantis,1,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Pseudalkalibacillus hwajinpoensis,17,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Aciduricibacillus chroicocephali,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Virgibacillus necropolis,4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Geobacillus sp. LC300,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Peribacillus frigoritolerans,2,20,NA,NA,NA,1,NA,NA,NA,1,NA,NA
Oceanobacillus sp. FSL W7-1293,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oceanobacillus sp. FSL K6-2867,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lysinibacillus sp. SGAir0095,2,5,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Priestia megaterium,1,20,NA,1,NA,4,NA,1,3,NA,NA,NA
Anoxybacillus flavithermus,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Rossellomorea vietnamensis,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gottfriedia acidiceleris,1,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
Neobacillus sp. PS3-34,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Evansella sp. LMS18,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Paraliobacillus zengyii,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Halobacillus naozhouensis,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Lentibacillus sp. CBA3610,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
Ureibacillus thermophilus,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Paenisporosarcina sp. FSL H8-0542,16,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Solibacillus sp. FSL W8-0372,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Solibacillus daqui,1,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Planococcus glaciei,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Staphylococcus delphini,4,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Staphylococcus kloosii,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Staphylococcus capitis,1,13,NA,20,NA,NA,NA,NA,NA,4,NA,17
Macrococcoides canis,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
Staphylospora marina,3,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
Polycladomyces abyssicola,2,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Listeria innocua,3,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Alicyclobacillus acidocaldarius,1,7,NA,2,NA,1,NA,2,NA,2,NA,NA
Granulicatella adiacens,54,6,NA,5,NA,NA,NA,NA,NA,NA,NA,NA
Alkalibacterium putridalgicola,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lentilactobacillus parabuchneri,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Limosilactobacillus portuensis,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Liquorilactobacillus mali,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Levilactobacillus suantsaii,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lacticaseibacillus rhamnosus,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Enterococcus sp. DIV1094,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thermocaproicibacter melissae,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Faecalibacterium prausnitzii,2,5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
Faecalibacterium sp. IP-3-29,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oscillospiraceae bacterium,2,11,NA,NA,NA,7,NA,NA,NA,NA,NA,NA
Solibaculum mannosilyticum,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lactonifactor longoviformis,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mordavella massiliensis,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Clostridiaceae bacterium 14S0207,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Crassaminicella indica,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Clostridium tetani,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Caloramator sp. E03,1,2,NA,NA,NA,NA,NA,NA,NA,NA,7,NA
uncultured Caproiciproducens sp.,5,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Candidatus Limiplasma sp.,2,6,NA,NA,1,1,3,NA,NA,NA,NA,NA
Acididesulfobacillus acetoxydans,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Clostridiales bacterium,1,8,NA,NA,NA,1,NA,NA,1,NA,NA,NA
Eubacterium limosum,1,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA
Desulfosporosinus orientis,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Heliomicrobium modesticaldum,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anaerocolumna sp. AGMB13020,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hungatella hathewayi,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lachnospiraceae bacterium JLR.KK008,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Stomatobaculum sp. F0698,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Christensenellaceae bacterium,5,7,NA,NA,NA,5,NA,1,NA,NA,1,NA
Candidatus Borkfalkia faecavium,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Peptacetobacter hiranonis,4,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
uncultured Acidaminobacter sp.,2,3,NA,1,NA,1,NA,NA,1,NA,NA,NA
Thermoanaerobacter kivui,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Caldanaerobacter subterraneus,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Acetohalobium arabaticum,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Halanaerobium hydrogeniformans,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Clostridia bacterium,1,1,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
Erysipelotrichaceae bacterium,20,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Erysipelotrichaceae bacterium 66202529,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Allobaculum mucilyticum,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thomasclavelia ramosa,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
Sporomusa termitida,7,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
Veillonella atypica,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Limnochorda sp. LNt,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trichocoleus desertorum,90,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Kovacikia minuta,4,4,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Microcoleus vaginatus,58,592,1,NA,NA,NA,NA,NA,NA,2,NA,NA
Trichodesmium erythraeum,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oscillatoria nigro-viridis,27,215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Microcystis aeruginosa,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Nostoc sp. MS1,58,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nostoc sp. UHCC 0702,2,2,NA,NA,NA,1,NA,NA,NA,2,NA,NA
