species,D1RP_S9,D1SG_S1,D2RP_S10,D2SG_S2,L1RP_S13,L1SG_S5,L2RP_S14,L2SG_S6,S1RP_S11,S1SG_S3,S2RP_S12,S2SG_S4
Neptuniibacter halophilus,25,5,NA,NA,39,8,NA,NA,NA,NA,1,NA
uncultured Amphritea sp.,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Halomonas salifodinae,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Shewanella halifaxensis,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ferrimonas sp. YFM,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Catenovulum sediminis,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sulfurivermis fontis,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Gammaproteobacteria bacterium,2,21,NA,NA,NA,1,NA,NA,NA,NA,1,NA
Vibrio sp. SNU_ST1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vibrio fortis,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Legionella clemsonensis,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Legionella oakridgensis,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bradyrhizobium sp. CB1015,45,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Bradyrhizobium sp. CCGE-LA001,23,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bradyrhizobium sp. ORS 278,17,9,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Bradyrhizobium sp. NC92,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bradyrhizobium sp. CCBAU 051011,5,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bradyrhizobium sp. Ash2021,3,20,NA,1,NA,NA,NA,NA,NA,1,NA,NA
Bradyrhizobium sp. 170,2,70,NA,1,NA,2,NA,NA,NA,2,NA,1
Bradyrhizobium sp. 200,2,45,NA,NA,NA,1,NA,NA,NA,1,NA,NA
Bradyrhizobium sp. 26S5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bradyrhizobium sp. sBnM-33,2,29,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Bradyrhizobium sp. CCBAU 53338,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bradyrhizobium sp. A5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bradyrhizobium sp. I71,1,13,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Bradyrhizobium sp. NP1,1,11,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Bradyrhizobium sp. CB82,1,5,NA,1,NA,NA,1,NA,NA,NA,NA,NA
Bradyrhizobium sp. CB3481,1,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
Bradyrhizobium sp. ISRA435,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bradyrhizobium sp. 1(2017),1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bradyrhizobium arachidis,98,6,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Bradyrhizobium lablabi,8,15,NA,NA,NA,3,NA,NA,NA,1,NA,NA
Bradyrhizobium diazoefficiens,7,28,NA,NA,NA,9,NA,NA,NA,4,NA,NA
Bradyrhizobium erythrophlei,3,46,NA,NA,NA,NA,NA,NA,NA,3,NA,NA
Bradyrhizobium zhanjiangense,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bradyrhizobium ontarionense,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nitrobacter hamburgensis,16,18,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Rhodopseudomonas palustris,12,35,NA,1,NA,4,NA,NA,NA,NA,NA,NA
Tardiphaga robiniae,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bradyrhizobiaceae bacterium,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mesorhizobium sp. L-2-11,74,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mesorhizobium sp. B2-1-1,17,7,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Mesorhizobium sp. M6A.T.Cr.TU.016.01.1.1,41,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Mesorhizobium sp. M2A.F.Ca.ET.043.05.1.1,12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mesorhizobium sp. DCY119,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mesorhizobium sp. M7A.F.Ce.TU.012.03.2.1,5,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Mesorhizobium sp. M9A.F.Ca.ET.002.03.1.2,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mesorhizobium sp. B4-1-4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mesorhizobium sp. M2A.F.Ca.ET.043.02.1.1,9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mesorhizobium sp. 8,1,5,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Mesorhizobium sp. 131-3-5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mesorhizobium onobrychidis,49,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mesorhizobium erdmanii,24,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mesorhizobium amorphae,3,5,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Mesorhizobium loti,1,2,NA,NA,NA,8,NA,NA,NA,NA,NA,NA
Nitratireductor sp.,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nitratireductor mangrovi,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhizobium sp. SRDI969,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhizobium sp. 32-5/1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhizobium sp. Pop5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhizobium beringeri,46,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhizobium leguminosarum,32,22,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
Rhizobium etli,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhizobium bangladeshense,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhizobium gallicum,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Agrobacterium tumefaciens,33,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Agrobacterium vaccinii,13,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA
Pararhizobium sp. A13,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sinorhizobium americanum,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ensifer adhaerens,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Shinella zoogloeoides,3,8,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Peteryoungia desertarenae,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Microvirga lotononidis,48,8,NA,1,NA,1,NA,NA,NA,NA,NA,NA
Microvirga ossetica,40,81,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Microvirga sp. 17 mud 1-3,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Microvirga sp. VF16,1,4,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Methylobacterium currus,28,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Methylobacterium nodulans,1,6,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Methylorubrum extorquens,3,30,NA,NA,NA,3,NA,NA,NA,2,NA,NA
Bosea sp. PAMC 26642,5,6,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Bosea sp. NBC_00550,4,8,NA,NA,NA,5,NA,NA,NA,1,NA,NA
Bosea sp. ANAM02,2,2,NA,NA,NA,NA,NA,1,NA,2,NA,NA
Labrys sp. KNU-23,4,6,NA,1,NA,2,NA,NA,NA,NA,NA,NA
Pseudolabrys taiwanensis,3,14,NA,NA,NA,1,NA,NA,NA,1,NA,NA
Hyphomicrobium sp. DMF-1,3,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
Hyphomicrobium sp. MC8b,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhodoplanes sp. Z2-YC6860,1,22,NA,1,NA,NA,NA,NA,NA,2,NA,NA
Methyloceanibacter sp. wino2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chenggangzhangella methanolivorans,6,5,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Aurantimonas sp. HBX-1,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
uncultured Roseibium sp.,3,8,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
Stappia sp. ES.058,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phreatobacter cathodiphilus,3,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Devosia sp. RR2S18,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Devosia beringensis,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Paradevosia shaoguanensis,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Enhydrobacter sp.,2,39,NA,NA,NA,4,NA,NA,NA,1,NA,NA
Ancalomicrobiaceae bacterium S20,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Blastochloris viridis,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acuticoccus sp. I52.16.1,1,6,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Methylovirgula sp. 4M-Z18,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pleomorphomonas sp. PLEO,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Sphingomonas sp. PAMC26645,12,9,NA,NA,NA,1,NA,NA,NA,7,NA,NA
Sphingomonas sp. Y38-1Y,2,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Sphingomonas sp. LY54,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sphingomonas sp. R1,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Sphingomonas sp. SUN019,1,4,NA,NA,NA,3,NA,NA,NA,1,NA,NA
Sphingomonas sabuli,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sphingomonas bisphenolicum,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sphingomonas radiodurans,1,1,NA,NA,NA,2,NA,NA,NA,1,NA,NA
Sphingomonas aerolata,1,13,NA,NA,NA,3,NA,NA,NA,2,NA,1
Sphingomonas sanxanigenens,2,12,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Novosphingobium sp. EMRT-2,6,3,NA,NA,NA,1,NA,NA,NA,NA,NA,1
Novosphingobium sp. Gsoil 351,3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Novosphingobium sp. ES2-1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Novosphingobium sp. RL4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Novosphingobium resinovorum,6,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Novosphingobium ginsenosidimutans,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sphingobium sp.,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sphingobium sp. JS3065,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sphingobium yanoikuyae,2,7,NA,3,NA,2,NA,NA,NA,2,NA,NA
Sphingopyxis sp. PAMC25046,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sphingopyxis chilensis,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sphingorhabdus lacus,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alteraurantiacibacter sp.,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Paraurantiacibacter namhicola,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Sphingosinicella sp. BN140058,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Salipiger abyssi,20,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sulfitobacter sp. S190,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Paracoccus seriniphilus,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Paracoccus sp. (in: a-proteobacteria),1,3,NA,1,NA,1,NA,NA,NA,NA,NA,NA
Paracoccus aerodenitrificans,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cereibacter azotoformans,3,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Frigidibacter mobilis,2,4,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
uncultured Rhodobacteraceae bacterium,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
uncultured Amylibacter sp.,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nisaea acidiphila,11,6,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Skermanella pratensis,3,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niveispirillum cyanobacteriorum,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Azospirillum thiophilum,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nitrospirillum viridazoti,1,6,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Neokomagataea tanensis,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
uncultured Lichenicoccus sp.,1,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA
Sediminicoccus sp. KRV36,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA
Rhodospirillales bacterium,3,29,NA,NA,NA,3,NA,NA,NA,1,NA,NA
Rhodospirillaceae bacterium,1,5,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Caulobacter sp. 73W,1,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Caulobacter vibrioides,1,10,NA,1,NA,1,NA,1,NA,1,NA,1
Caulobacter mirabilis,1,3,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Brevundimonas subvibrioides,2,5,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
Alphaproteobacteria bacterium,1,73,NA,NA,NA,10,NA,NA,NA,1,NA,NA
Alcaligenes faecalis,457,105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alcaligenes sp. SORT26,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alcaligenes sp. 1735tsa3,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alcaligenes sp. NLF5-7,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alcaligenes aquatilis,15,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Castellaniella ginsengisoli,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pigmentiphaga sp. H8,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Bordetella genomosp. 8,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acidovorax temperans,29,15,NA,11,NA,4,NA,13,NA,9,1,11
Acidovorax sp. 1608163,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acidovorax sp. SDU_ACID1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
Acidovorax sp. GBBC 1281,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Variovorax paradoxus,27,52,NA,1,1,10,NA,NA,NA,NA,NA,1
Rhodoferax koreense,3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Comamonadaceae bacterium OS-4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simplicispira suum,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ramlibacter terrae,1,14,NA,NA,NA,2,NA,NA,NA,1,NA,NA
Cupriavidus necator,20,10,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Ralstonia mannitolilytica,12,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA
Ralstonia solanacearum,4,30,2,1,8,3,7,1,8,NA,7,1
Ralstonia insidiosa,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Burkholderia lata,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Paraburkholderia terricola,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Paraburkholderia xenovorans,7,5,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
Paraburkholderia pallida,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Paraburkholderia graminis,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pandoraea thiooxydans,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rubrivivax gelatinosus,11,7,NA,1,NA,1,NA,NA,NA,1,NA,NA
Roseateles depolymerans,1,3,NA,NA,NA,NA,NA,NA,NA,2,NA,NA
Undibacterium cyanobacteriorum,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pseudoduganella flava,2,4,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Massilia endophytica,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA
Aquabacterium olei,2,6,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Rhizobacter sp. AJA081-3,1,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Burkholderiales bacterium GJ-E10,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nitrosospira sp. Is2,8,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nitrosomonas sp. Is79A3,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nitrosomonas stercoris,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Methylotenera sp.,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Methylophilus methylotrophus,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sulfuritortus calidifontis,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chromobacterium vaccinii,13,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aquitalea aquatilis,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Azoarcus sp. DN11,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dechloromonas sp. ZY10,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Betaproteobacteria bacterium GR16-43,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hydrogenophilus thermoluteolus,10,3,NA,1,NA,NA,NA,1,NA,2,NA,4
uncultured bacterium contig00001,223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
uncultured bacterium,36,610,NA,NA,NA,69,NA,NA,NA,8,NA,5
uncultured bacterium contig00180,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vicinamibacterales bacterium,37,121,NA,2,NA,1,NA,NA,NA,1,NA,1
Luteitalea pratensis,12,86,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Luteitalea sp. TBR-22,5,39,NA,1,NA,NA,NA,NA,NA,2,NA,NA
Edaphobacter sp. 4G125,25,1,NA,NA,4,2,NA,NA,NA,NA,NA,NA
Alloacidobacterium dinghuense,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
uncultured Paludibaculum sp.,5,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Paludibaculum fermentans,5,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Bryobacterales bacterium,5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bryobacterales bacterium F-183,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
uncultured Bryobacterales bacterium,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acidobacteriota bacterium,7,15,NA,NA,NA,NA,NA,1,NA,1,NA,NA
Geothrix sp. 21YS21S-2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tenuifilaceae bacterium CYCD,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Parabacteroides goldsteinii,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alistipes senegalensis,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Segatella copri,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Proteiniphilum propionicum,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
uncultured Carboxylicivirga sp.,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rufibacter radiotolerans,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hymenobacter sp. APR13,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hymenobacter sp. BRD67,3,3,NA,NA,NA,NA,NA,NA,23,1,NA,NA
Hymenobacter baengnokdamensis,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dyadobacter fermentans,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aquirufa lenticrescens,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chitinophaga horti,3,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA
Chitinophaga caeni,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
uncultured Ferruginibacter sp.,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flavihumibacter rivuli,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sphingobacterium sp. LZ7M1,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nonlabens dokdonensis,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Polaribacter butkevichii,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gemmatimonadota bacterium,27,18,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Pseudogemmatithrix spongiicola,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gemmatirosa kalamazoonensis,2,17,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Gemmatimonas aurantiaca,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Candidatus Hydrogenedentota bacterium,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bremerella sp. P1,6,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stieleria maiorica,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lignipirellula cremea,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rosistilla carotiformis,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anatilimnocola aggregata,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aeoliella mucimassa,13,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lacipirellula limnantheis,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Planctomyces sp. SH-PL14,8,4,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Planctomycetaceae bacterium,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Maioricimonas rarisocia,1,2,NA,1,NA,1,NA,NA,NA,NA,NA,NA
Alienimonas californiensis,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Planctellipticum variicoloris,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Planctomycetales bacterium ZRK34,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Singulisphaera acidiphila,9,21,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Limnoglobus roseus,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phycisphaerales bacterium,11,6,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Phycisphaeraceae bacterium,1,11,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Humisphaera borealis,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Candidatus Brocadia sp.,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Planctomycetes bacterium Pan216,1,3,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
Luteolibacter sp. SL250,6,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Luteolibacter sp. LG18,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Roseimicrobium sp. ORNL1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Akkermansiaceae bacterium,1,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Opitutus terrae,6,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA
Termitidicoccus mucosus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Opitutales bacterium,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Candidatus Omnitrophota bacterium,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
Candidatus Manganitrophus sp.,69,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nitrospira sp.,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Candidatus Nitrospira inopinata,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nitrospirales bacterium,1,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA
Minicystis rosea,43,9,NA,NA,NA,1,NA,NA,NA,1,NA,NA
Polyangium aurulentum,7,5,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Sorangium cellulosum,2,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Haliangium ochraceum,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anaeromyxobacter paludicola,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anaeromyxobacter oryzae,1,9,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Anaeromyxobacter dehalogenans,2,4,NA,NA,NA,NA,NA,NA,NA,4,NA,NA
Corallococcus coralloides,2,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cystobacter fuscus,1,5,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Candidatus Nanosynbacter sp. HMT-348_TM7c-JB,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Candidatus Nanogingivalaceae bacterium,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Candidatus Saccharibacteria bacterium TM7i,3,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Candidatus Saccharibacteria bacterium,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spirochaetia bacterium,9,6,NA,1,NA,1,NA,NA,NA,NA,NA,NA
Marispirochaeta aestuarii,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
uncultured Desulfobulbus sp.,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Desulfobulbus propionicus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Desulfovibrio subterraneus,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Desulfobacterales bacterium,1,8,NA,NA,4,1,NA,NA,NA,1,NA,1
uncultured Candidatus Entotheonella sp.,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
