species,D1RP_S9,D1SG_S1,D2RP_S10,D2SG_S2,L1RP_S13,L1SG_S5,L2RP_S14,L2SG_S6,S1RP_S11,S1SG_S3,S2RP_S12,S2SG_S4
Agrobacterium vitis,10,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Pararhizobium sp. A13,8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pseudorhizobium banfieldiae,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sinorhizobium americanum,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ensifer adhaerens,2,7,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
Shinella zoogloeoides,3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hoeflea sp.,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bosea sp. PAMC 26642,5,9,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Bosea sp. NBC_00550,4,11,NA,NA,NA,7,NA,NA,NA,1,NA,NA
Bosea sp. AS-1,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bosea sp. ANAM02,2,5,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Labrys sp. KNU-23,4,4,NA,1,NA,2,NA,NA,NA,NA,NA,NA
Labrys okinawensis,1,3,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Pseudolabrys taiwanensis,3,14,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Starkeya sp. ORNL1,2,13,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Hyphomicrobium sp. DMF-1,5,3,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
Hyphomicrobium sp. MC8b,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhodoplanes sp. Z2-YC6860,1,30,NA,1,NA,NA,NA,NA,NA,2,NA,NA
Methyloceanibacter sp. wino2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhodomicrobium vannielii,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chenggangzhangella methanolivorans,6,8,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Phreatobacter cathodiphilus,3,8,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Devosia rhizosphaerae,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Devosia beringensis,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Paradevosia shaoguanensis,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Methyloraptor flagellatus,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pyruvatibacter mobilis,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aureimonas mangrovi,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Acuticoccus sp. I52.16.1,1,9,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Enhydrobacter sp.,1,26,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
Pleomorphomonas sp. PLEO,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Methylovirgula sp. 4M-Z18,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sphingomonas sp. PAMC26645,17,10,NA,NA,NA,1,NA,NA,NA,8,NA,NA
Sphingomonas sp. Y38-1Y,4,4,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Sphingomonas sp. LY54,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sphingomonas sp. SUN019,1,3,NA,NA,NA,3,NA,NA,NA,1,NA,NA
Sphingomonas sp. R1,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Sphingomonas flavalba,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sphingomonas radiodurans,2,1,NA,NA,NA,2,NA,NA,NA,1,NA,NA
Sphingomonas sabuli,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sphingomonas sanxanigenens,2,12,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Sphingomonas aerolata,1,19,NA,NA,NA,4,NA,NA,NA,2,NA,1
Sphingobium sp. JS3065,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sphingobium yanoikuyae,19,6,NA,4,NA,2,NA,NA,NA,2,NA,NA
Novosphingobium resinovorum,14,6,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Novosphingobium sp. Gsoil 351,2,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Novosphingobium sp. ES2-1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Novosphingobium olei,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Novosphingobium capsulatum,2,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Sphingopyxis sp. PAMC25046,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sphingopyxis sp. BSN-002,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sphingorhabdus lacus,4,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
Allosphingosinicella indica,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Stakelama saccharophila,1,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA
Qipengyuania flava,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tsuneonella sp. CC-YZS046,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Paraurantiacibacter namhicola,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sphingosinicella sp. BN140058,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Salipiger abyssi,27,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sulfitobacter sp. S190,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Falsihalocynthiibacter sp. SS001,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Paracoccus aerodenitrificans,9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cereibacter azotoformans,5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Frigidibacter mobilis,2,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Azospirillum sp. A26,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Azospirillum sp. A23,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Skermanella pratensis,4,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nitrospirillum viridazoti,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thalassobaculum sp. OXR-137,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Caulobacter sp. 73W,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Caulobacter vibrioides,1,5,NA,1,NA,1,NA,1,NA,NA,NA,1
Caulobacter mirabilis,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brevundimonas subvibrioides,2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Neokomagataea tanensis,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gluconacetobacter diazotrophicus,1,1,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
Komagataeibacter xylinus,1,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA
Roseomonas haemaphysalidis,2,3,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
Sediminicoccus sp. KRV36,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA
Gimibacter soli,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Luteimonas yindakuii,90,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Luteimonas sp. R10,53,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Luteimonas sp. MC1750,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Luteimonas fraxinea,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Stenotrophomonas maltophilia,84,22,NA,5,NA,7,NA,5,NA,2,NA,3
Stenotrophomonas sp. ESTM1D_MKCIP4_1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stenotrophomonas sp. WHRI 8082,17,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA
Stenotrophomonas pavanii,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stenotrophomonas aracearum,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Xanthomonas hydrangeae,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Xanthomonas rydalmerensis,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA
Pseudoxanthomonas sp.,38,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Pseudoxanthomonas sp. X-1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lysobacter sp. S4-A87,31,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lysobacter soli,5,4,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Thermomonas sp. XSG,5,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA
Thermomonas aquatica,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pseudolysobacter antarcticus,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pseudoluteimonas lycopersici,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Xylella taiwanensis,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dyella terrae,8,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Dyella caseinilytica,5,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA
Dyella sp. BiH032,1,2,NA,NA,NA,1,NA,NA,NA,2,NA,NA
Tahibacter amnicola,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dokdonella koreensis,5,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Luteibacter flocculans,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acinetobacter johnsonii,111,10,NA,3,NA,NA,NA,6,NA,NA,NA,NA
Acinetobacter sp. KS-LM10,31,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acinetobacter sp. A2,19,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acinetobacter sp. Z1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acinetobacter haemolyticus,74,7,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Acinetobacter courvalinii,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acinetobacter gandensis,19,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acinetobacter lanii,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acinetobacter venetianus,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Moraxella sp. K02,16,NA,NA,2,NA,NA,NA,NA,NA,3,NA,NA
Moraxella osloensis,13,28,10,43,NA,3,NA,3,NA,33,1,4
Aquirhabdus parva,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Azotobacter vinelandii,190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Azotobacter chroococcum,1,3,NA,1,1,NA,NA,1,NA,NA,NA,NA
Pseudomonas sp. KU26590,5,1,NA,NA,NA,NA,NA,NA,NA,3,NA,NA
Pseudomonas sp. Ost2,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pseudomonas sp. 2hn,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pseudomonas sp. B22129,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
Pseudomonas sp. gcc21,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pseudomonas syringae,17,8,NA,NA,NA,1,NA,NA,NA,NA,NA,1
Pseudomonas putida,3,19,NA,2,NA,NA,47,3,116,8,7,6
Pseudomonas huanghezhanensis,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pseudomonas chlororaphis,1,5,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Pseudomonas phytophila,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Ectopseudomonas mendocina,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ectopseudomonas toyotomiensis,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Klebsiella aerogenes,54,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Klebsiella sp. A52,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Escherichia albertii,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Escherichia coli,6,11,NA,NA,NA,16,NA,NA,NA,NA,2,NA
Pluralibacter gergoviae,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Superficieibacter sp. HKU1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rouxiella chamberiensis,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Edwardsiella piscicida,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pantoea agglomerans,2,1,NA,NA,NA,1,NA,1,NA,NA,NA,4
Erwinia sp. HDF1-3R,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Methylocaldum szegediense,39,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Methylomonas sp. LL1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Methylomonas sp. 2B,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Methylococcus sp. EFPC2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Neptuniibacter halophilus,30,NA,NA,NA,18,11,NA,NA,NA,1,5,1
Halomonas sp. PGE1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vreelandella aquamarina,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Saccharospirillum mangrovi,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Steroidobacter denitrificans,31,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thiocapsa bogorovii,15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marichromatium purpuratum,2,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Shewanella halifaxensis,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pseudoalteromonas sp. THAF3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Catenovulum sediminis,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sulfurivermis fontis,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Aeromonas caviae,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cardiobacterium hominis,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Legionella oakridgensis,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alcaligenes faecalis,444,117,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Alcaligenes sp. WGS1538,37,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alcaligenes sp. SORT26,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alcaligenes sp. NLF5-7,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alcaligenes sp. 1735tsa3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alcaligenes aquatilis,18,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Castellaniella ginsengisoli,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bordetella genomosp. 8,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Variovorax paradoxus,121,58,NA,NA,NA,9,NA,NA,NA,NA,NA,1
Variovorax sp. RKNM96,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Variovorax sp. V15,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acidovorax temperans,22,16,NA,9,NA,8,NA,17,NA,10,1,12
Acidovorax sp. 1608163,11,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acidovorax sp. SDU_ACID1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
Acidovorax sp. GBBC 1281,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Comamonas thiooxydans,2,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,NA
Cupriavidus necator,21,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ralstonia mannitolilytica,15,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA
Ralstonia insidiosa,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Burkholderia lata,16,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Paraburkholderia terricola,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Paraburkholderia graminis,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Polynucleobacter sp. MWH-UH35A,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pandoraea thiooxydans,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mycoavidus cysteinexigens,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rubrivivax gelatinosus,14,21,NA,2,NA,1,NA,NA,NA,1,NA,NA
Caldimonas aquatica,5,13,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Pseudoduganella sp. UC29_106,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Massilia sp. R2A-15,2,3,NA,1,NA,NA,NA,NA,NA,1,3,NA
Massilia endophytica,1,NA,NA,NA,NA,3,NA,NA,NA,1,NA,NA
Duganella sp. BuS-21,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
Janthinobacterium sp. J1-1,1,2,NA,NA,NA,1,NA,NA,NA,NA,7,4
Aquabacterium olei,2,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Rhizobacter sp. AJA081-3,1,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nitrosospira sp. Is2,8,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nitrosomonas sp. Is79A3,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sulfuritortus calidifontis,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Methylophilus methylotrophus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bergeriella denitrificans,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Neisseria meningitidis,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Azospira sp. APE16,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
Azoarcus sp. DN11,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hydrogenophilus thermoluteolus,5,2,NA,1,NA,1,NA,1,NA,2,NA,4
Alistipes senegalensis,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rufibacter radiotolerans,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hymenobacter sp. APR13,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hymenobacter sp. BRD67,1,5,NA,NA,NA,NA,NA,NA,55,1,NA,NA
Hymenobacter baengnokdamensis,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Algoriphagus halophytocola,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chitinophaga pollutisoli,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chitinophaga horti,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chitinophaga caeni,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phnomibacter sp. MR,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mucilaginibacter sp. cycad4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nonlabens dokdonensis,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
Candidatus Palauibacter sp.,71,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pseudogemmatithrix spongiicola,7,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gemmatirosa kalamazoonensis,1,21,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Gemmatimonas aurantiaca,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lacunisphaera limnophila,48,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Opitutus terrae,6,1,NA,NA,NA,2,NA,NA,NA,1,NA,NA
Oleiharenicola sp. Vm1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Termitidicoccus mucosus,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nibricoccus sp. IMCC34717,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Coraliomargarita akajimensis,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Luteolibacter sp. SL250,15,2,NA,NA,NA,1,NA,NA,NA,1,NA,NA
Luteolibacter sp. LG18,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Roseimicrobium sp. ORNL1,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Roseibacillus persicicus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aeoliella mucimassa,16,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lacipirellula limnantheis,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bremerella sp. P1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stieleria maiorica,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stieleria magnilauensis,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lignipirellula cremea,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anatilimnocola aggregata,1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rosistilla carotiformis,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Planctomyces sp. SH-PL14,9,6,NA,NA,NA,1,NA,NA,NA,1,NA,NA
Planctellipticum variicoloris,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alienimonas californiensis,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Maioricimonas rarisocia,1,3,NA,1,NA,2,NA,NA,NA,NA,NA,NA
Singulisphaera acidiphila,10,25,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Kolteria novifilia,6,3,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
Humisphaera borealis,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Candidatus Protochlamydia naegleriophila,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Edaphobacter paludis,24,1,NA,NA,6,5,NA,NA,NA,NA,NA,NA
Edaphobacter sp. 4G125,1,1,NA,NA,3,2,NA,1,NA,NA,NA,NA
Granulicella tundricola,8,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Terriglobus sp.,1,3,NA,NA,NA,3,NA,NA,NA,1,NA,NA
Alloacidobacterium dinghuense,1,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA
Paludibaculum fermentans,1,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Luteitalea pratensis,12,107,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Luteitalea sp. TBR-22,4,56,NA,1,2,NA,NA,NA,NA,2,NA,NA
Geothrix sp. 21YS21S-2,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sulfidibacter corallicola,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corallococcus exercitus,2,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corallococcus coralloides,4,16,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Anaeromyxobacter oryzae,2,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anaeromyxobacter paludicola,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anaeromyxobacter dehalogenans,1,4,NA,NA,NA,1,NA,NA,NA,2,NA,NA
Cystobacter fuscus,1,6,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Stigmatella aurantiaca,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Polyangium aurulentum,5,8,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Sorangium cellulosum,3,52,NA,NA,NA,4,NA,NA,NA,NA,NA,NA
Haliangium ochraceum,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trichlorobacter lovleyi,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Desulfuromonas versatilis,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Desulfobulbus propionicus,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Desulfovibrio subterraneus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spirochaeta thermophila,4,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Sulfurimonas paralvinellae,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dictyoglomus thermophilum,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Deinococcus radiomollis,2,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Deinococcus gobiensis,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Candidatus Nanosynbacter sp. HMT-352,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fusobacterium animalis,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Homo sapiens,4116,7774,12536,16886,1950,702,975,368,91,802,300,608
Malassezia restricta,388,520,1737,558,NA,2,NA,3,NA,6,NA,71
Puccinia triticina,4,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Cryptococcus depauperatus,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trichoderma breve,12,2,NA,NA,NA,2,NA,NA,NA,1,NA,NA
Trichoderma asperellum,5,4,NA,NA,NA,5,NA,NA,NA,NA,NA,NA
Trichoderma atroviride,4,4,NA,NA,NA,6,NA,NA,NA,NA,NA,NA
Akanthomyces muscarius,10,5,NA,NA,NA,4,NA,NA,NA,1,NA,NA
Purpureocillium takamizusanense,3,7,1,NA,NA,6,NA,NA,NA,NA,NA,NA
Ustilaginoidea virens,2,3,NA,NA,1,3,NA,NA,NA,NA,NA,NA
Fusarium fujikuroi,1,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Colletotrichum lupini,1,8,NA,NA,NA,5,NA,NA,NA,NA,NA,3
Sordaria macrospora,10,1,NA,NA,NA,4,NA,NA,NA,NA,NA,NA
Remersonia thermophila,1,4,NA,NA,NA,6,NA,NA,NA,NA,NA,2
Pyricularia pennisetigena,2,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Pyricularia grisea,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
Aspergillus chevalieri,31,15,NA,3,NA,2,NA,NA,NA,1,1,20
Aspergillus nidulans,6,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Aspergillus puulaauensis,1,2,NA,NA,25,42,NA,NA,NA,NA,NA,1
Penicillium digitatum,11,39,NA,NA,NA,8,NA,1,NA,NA,NA,1
Cercospora beticola,3,5,NA,NA,1,2,NA,NA,NA,NA,NA,NA
Alternaria dauci,1,11,NA,NA,NA,12,NA,NA,NA,1,NA,NA
