species,D1RP_S9,D1SG_S1,D2RP_S10,D2SG_S2,L1RP_S13,L1SG_S5,L2RP_S14,L2SG_S6,S1RP_S11,S1SG_S3,S2RP_S12,S2SG_S4
Sphaerisporangium sp. NBC_01403,1,25,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Streptosporangium subroseum,1,25,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Microbispora hainanensis,1,21,NA,NA,NA,4,NA,NA,NA,2,NA,NA
Thermobispora bispora,1,28,NA,1,NA,4,NA,NA,NA,NA,NA,NA
Jatrophihabitans sp. GAS493,16,8,NA,NA,NA,6,NA,NA,NA,NA,NA,NA
Schaalia cardiffensis,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Schaalia sp. HMT-172,1,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Schaalia sp. 19OD2882,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Actinomyces slackii,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Actinobaculum sp. 313,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bifidobacterium sp. ESL0790,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bifidobacterium coryneforme,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bifidobacterium asteroides,1,4,NA,NA,2,1,NA,NA,NA,NA,NA,NA
Scardovia inopinata,2,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Catenulispora acidiphila,4,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nakamurella panacisegetis,1,19,NA,1,NA,4,NA,NA,NA,NA,NA,NA
Nakamurella multipartita,1,73,NA,NA,NA,5,NA,NA,NA,1,NA,NA
Kineococcus sp. DHX-1,1,10,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Conexibacter sp. S30A1,22,11,NA,NA,NA,7,NA,NA,NA,NA,NA,NA
Conexibacter sp. SYSU D00693,4,81,NA,NA,NA,6,NA,NA,NA,2,NA,1
Conexibacter woesei,1,91,NA,NA,1,10,NA,NA,NA,1,NA,NA
Baekduia soli,2,75,NA,NA,NA,5,NA,NA,NA,2,NA,NA
Svornostia abyssi,1,54,NA,NA,NA,5,NA,NA,NA,4,NA,NA
Thermoleophilum album,20,26,NA,NA,NA,1,NA,NA,NA,2,NA,NA
Candidatus Poriferisodalis sp.,11,49,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Ilumatobacter sp.,4,37,NA,NA,NA,4,NA,NA,NA,1,NA,NA
Ilumatobacter coccineus,2,43,NA,NA,NA,2,NA,NA,NA,2,NA,NA
Aquihabitans sp. G128,3,67,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
Acidimicrobium ferrooxidans,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rubrobacter xylanophilus,7,14,NA,NA,NA,2,NA,NA,2,NA,NA,NA
Rubrobacter tropicus,1,21,NA,NA,NA,2,NA,NA,NA,1,NA,NA
Euzebya pacifica,4,12,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Thermophilibacter mediterraneus,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pseudalkalibacillus hwajinpoensis,9,2,NA,NA,NA,2,NA,1,NA,NA,NA,NA
Bacillus velezensis,3,97,NA,2,25,26,NA,NA,NA,NA,NA,NA
Bacillus sp. PPSBB_11,1,NA,NA,NA,7,11,NA,NA,NA,NA,6,NA
Bacillus infantis,1,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Virgibacillus necropolis,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Niallia oryzisoli,2,7,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Neobacillus sp. FSL H8-0543,1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
Evansella sp. LMS18,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Paenibacillus sp. FSL F4-0100,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Paenibacillus sp. SI8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Paenibacillus sp. FSL R7-0216,2,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
Paenibacillus pedocola,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Paenibacillus peoriae,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brevibacillus borstelensis,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brevibacillus composti,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA
Paenisporosarcina sp. FSL H8-0542,12,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sporosarcina sp. FSL K6-3508,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Solibacillus sp. FSL W8-0372,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Listeria innocua,3,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
Anoxybacillus sp. PDR2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Parageobacillus sp. KH3-4,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Staphylospora marina,2,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
Staphylococcus pasteuri,1,34,NA,15,NA,1,NA,6,NA,NA,NA,5
Tumebacillus avium,1,4,NA,NA,NA,NA,NA,1,NA,1,NA,NA
Granulicatella adiacens,54,5,NA,5,NA,NA,NA,NA,NA,NA,NA,NA
Alkalibacterium putridalgicola,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Limosilactobacillus portuensis,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Enterococcus avium,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
Anaerocolumna sp. AGMB13020,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sellimonas catena,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Blautia hansenii,1,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
uncultured Caproiciproducens sp.,3,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Crassaminicella indica,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Clostridium tetani,1,1,NA,NA,NA,1,NA,1,NA,1,NA,NA
Eubacterium limosum,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Intestinimonas butyriciproducens,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Desulfosporosinus orientis,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Halanaerobium hydrogeniformans,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Geochorda subterranea,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dehalogenimonas etheniformans,58,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phototrophicus methaneseepsis,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Roseiflexus sp. RS-1,1,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Caldilinea aerophila,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pelolinea submarina,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oscillatoria nigro-viridis,51,495,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Microcoleus anatoxicus,1,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gloeothece verrucosa,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Synechococcus sp. CBW1107,5,13,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Allocoleopsis franciscana,3,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA
Anabaena cylindrica,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Trichormus azollae,1,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Thermocoleostomius sinensis,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vulcanimicrobium alpinum,1,7,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Bradyrhizobium sp. CB1015,105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bradyrhizobium sp. I71,93,13,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Bradyrhizobium sp. CCGE-LA001,61,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bradyrhizobium sp. CB1650,23,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bradyrhizobium sp. ORS 111,18,8,NA,NA,NA,6,NA,NA,NA,NA,NA,NA
Bradyrhizobium sp. ORS 278,17,11,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Bradyrhizobium sp. NC92,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bradyrhizobium sp. B097,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bradyrhizobium sp. CCBAU 051011,5,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bradyrhizobium sp. Ash2021,5,27,NA,1,NA,NA,NA,NA,NA,1,NA,NA
Bradyrhizobium sp. STM 3557,2,7,NA,NA,NA,1,NA,NA,NA,1,NA,NA
Bradyrhizobium sp. CCBAU 51753,2,14,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Bradyrhizobium sp. 26S5,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bradyrhizobium sp. 170,2,87,NA,1,NA,2,NA,NA,NA,4,NA,1
Bradyrhizobium sp. 200,2,51,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Bradyrhizobium sp. sBnM-33,2,31,NA,NA,NA,NA,NA,NA,NA,2,NA,NA
Bradyrhizobium sp. A5,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bradyrhizobium sp. CB3481,1,18,NA,NA,NA,NA,NA,NA,NA,1,NA,1
Bradyrhizobium sp. 1(2017),1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bradyrhizobium sp. CB82,1,8,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Bradyrhizobium sp. CCBAU 53338,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bradyrhizobium sp. Pha-3,1,6,NA,NA,NA,NA,NA,NA,NA,2,NA,NA
Bradyrhizobium sp. NP1,1,12,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Bradyrhizobium sp. ORS 86,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bradyrhizobium sp. ORS 285,1,9,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Bradyrhizobium arachidis,153,14,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Bradyrhizobium lablabi,14,21,NA,NA,NA,4,NA,NA,NA,NA,NA,NA
Bradyrhizobium ontarionense,10,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Bradyrhizobium zhanjiangense,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bradyrhizobium erythrophlei,3,63,NA,NA,NA,1,NA,NA,NA,3,NA,NA
Bradyrhizobium yuanmingense,1,4,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Bradyrhizobium paxllaeri,1,19,NA,1,NA,NA,NA,NA,NA,1,NA,NA
Bradyrhizobium ottawaense,2,24,NA,NA,11,NA,NA,NA,NA,NA,NA,NA
Bradyrhizobium symbiodeficiens,1,18,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Bradyrhizobium huanghuaihaiense,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhodopseudomonas palustris,21,43,NA,1,1,9,NA,NA,NA,2,NA,NA
Nitrobacter hamburgensis,13,25,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Nitrobacter sp. TKz-YC01,4,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
Nitrobacter sp. NHB1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Variibacter gotjawalensis,2,5,NA,2,16,2,NA,NA,NA,NA,NA,NA
Mesorhizobium sp. ISC25,39,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mesorhizobium sp. M6A.T.Cr.TU.016.01.1.1,45,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Mesorhizobium sp. L-2-11,23,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mesorhizobium sp. M2A.F.Ca.ET.043.05.1.1,26,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mesorhizobium sp. AaZ16,5,15,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Mesorhizobium sp. DCY119,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mesorhizobium sp. M7A.F.Ce.TU.012.03.2.1,5,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA
Mesorhizobium sp. M9A.F.Ca.ET.002.03.1.2,8,8,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
Mesorhizobium sp. B4-1-4,2,4,NA,NA,3,NA,NA,NA,NA,NA,NA,NA
Mesorhizobium sp. 8,2,10,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Mesorhizobium sp. ANAO-SY3R2,1,16,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Mesorhizobium sp. M2A.F.Ca.ET.043.02.1.1,15,11,NA,NA,NA,4,NA,NA,NA,NA,NA,NA
Mesorhizobium sp. ORM16,11,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mesorhizobium sp. 131-3-5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mesorhizobium sp. C395A,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mesorhizobium muleiense,78,5,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
Mesorhizobium erdmanii,25,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mesorhizobium onobrychidis,13,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mesorhizobium koreense,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mesorhizobium amorphae,2,14,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Aminobacter sp. MDW-2,17,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phyllobacterium sp. T1018,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phyllobacterium zundukense,1,7,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Chelativorans sp. AA-79,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Microvirga sp. RSM25,147,10,NA,1,NA,1,NA,NA,NA,NA,NA,NA
Microvirga sp. 17 mud 1-3,3,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Microvirga sp. M2,2,11,NA,NA,NA,2,NA,NA,NA,1,NA,NA
Microvirga ossetica,44,91,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Microvirga roseola,38,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Microvirga lotononidis,28,10,NA,1,NA,2,NA,NA,NA,NA,NA,NA
Methylobacterium currus,33,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Methylobacterium nodulans,7,11,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Methylorubrum extorquens,1,33,NA,3,NA,3,NA,NA,NA,3,NA,NA
Rhizobium beringeri,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhizobium leguminosarum,26,37,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
Rhizobium sp. Pop5,9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhizobium sp. 32-5/1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhizobium sp. TH2,1,7,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Rhizobium sp. ZK1,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhizobium gallicum,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
Agrobacterium vaccinii,32,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Agrobacterium vitis,19,5,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Pseudorhizobium banfieldiae,23,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Pararhizobium sp. A13,8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sinorhizobium sp. RAC02,4,5,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Sinorhizobium americanum,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sinorhizobium sojae,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ensifer adhaerens,2,11,NA,1,NA,2,NA,NA,NA,NA,NA,NA
Shinella zoogloeoides,3,11,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Ciceribacter thiooxidans,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hoeflea sp.,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Peteryoungia desertarenae,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chenggangzhangella methanolivorans,51,12,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Pseudolabrys taiwanensis,30,24,NA,NA,NA,1,NA,NA,NA,1,NA,NA
Labrys sp. KNU-23,5,4,NA,1,NA,3,NA,NA,NA,NA,NA,NA
Labrys okinawensis,1,5,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Starkeya sp. ORNL1,3,15,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Ancylobacter pratisalsi,1,8,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Bosea sp. ANAM02,9,5,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Bosea sp. NBC_00550,7,15,NA,NA,NA,6,NA,NA,NA,1,NA,NA
Bosea sp. PAMC 26642,5,10,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Bosea sp. AS-1,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bosea sp. Tri-49,1,16,NA,NA,NA,2,NA,NA,NA,NA,NA,2
Bosea vaviloviae,2,8,NA,NA,NA,1,NA,NA,NA,1,NA,NA
Hyphomicrobium sp. DMF-1,8,4,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
Hyphomicrobium sp. MC8b,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hyphomicrobium sp. MC1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhodoplanes sp. Z2-YC6860,1,43,NA,1,NA,NA,NA,NA,NA,3,NA,NA
Methyloceanibacter sp. wino2,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhodomicrobium vannielii,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oceaniradius stylonematis,5,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Devosia beringensis,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Devosia rhizosphaerae,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Devosia lacusdianchii,1,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Paradevosia shaoguanensis,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phreatobacter cathodiphilus,3,9,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Aureimonas phyllosphaerae,2,4,NA,NA,NA,3,NA,NA,NA,2,NA,NA
Aureimonas mangrovi,1,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Acuticoccus sp. I52.16.1,3,14,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
Anderseniella sp. Alg231-50,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pyruvatibacter mobilis,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Breoghania sp. L-A4,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stappia sp. ES.058,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Methylovirgula sp. 4M-Z18,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Methylovirgula ligni,1,8,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
Kaistia sp. 32K,1,8,NA,NA,NA,7,NA,NA,NA,NA,NA,NA
Methyloraptor flagellatus,1,8,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Blastochloris viridis,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Enhydrobacter sp.,1,31,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
Pleomorphomonas sp. PLEO,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Terrirubrum flagellatum,1,5,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Sphingobium yanoikuyae,160,9,NA,4,NA,2,NA,NA,NA,4,NA,NA
Sphingobium sp. JS3065,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sphingobium sp. KCTC 72723,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sphingomonas sp. PAMC26645,17,10,NA,NA,NA,1,NA,NA,NA,8,NA,NA
Sphingomonas sp. Y38-1Y,4,6,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Sphingomonas sp. LY54,2,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Sphingomonas sp. CL5.1,2,3,NA,NA,NA,1,NA,NA,NA,1,NA,NA
Sphingomonas sp. So64.6b,1,8,NA,NA,NA,1,NA,NA,NA,1,NA,NA
Sphingomonas sp. S1-29,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sphingomonas sp. SUN019,1,6,NA,NA,NA,3,NA,NA,NA,1,NA,NA
Sphingomonas sp. R1,1,2,NA,1,NA,1,NA,NA,NA,1,NA,NA
Sphingomonas flavalba,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sphingomonas sabuli,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sphingomonas radiodurans,2,2,NA,NA,NA,3,NA,NA,NA,1,NA,NA
Sphingomonas sanxanigenens,1,17,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Sphingomonas aerolata,1,20,NA,NA,NA,3,NA,NA,NA,2,NA,2
Novosphingobium sp. ES2-1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Novosphingobium sp. Gsoil 351,3,10,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Novosphingobium sp. ZN18A2,2,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Novosphingobium resinovorum,9,7,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Novosphingobium olei,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Novosphingobium capsulatum,1,5,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Sphingopyxis sp. PAMC25046,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sphingopyxis sp. BSN-002,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sphingopyxis sp. QXT-31,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Sphingorhabdus lacus,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sphingomicrobium flavum,2,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
Citromicrobium sp. JL477,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Blastomonas sp. RAC04,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Allosphingosinicella indica,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Stakelama saccharophila,1,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA
Sphingosinicella microcystinivorans,12,7,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Sphingosinicella sp. BN140058,1,8,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Tsuneonella sp. CC-YZS046,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Qipengyuania psychrotolerans,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Qipengyuania flava,1,6,NA,NA,NA,4,NA,NA,NA,NA,NA,NA
Alteriqipengyuania flavescens,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Erythrobacter sp. HL-111,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Paraurantiacibacter namhicola,1,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Thalassovita sp.,72,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Salipiger abyssi,13,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Sulfitobacter sp. S190,13,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
Celeribacter baekdonensis,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tateyamaria omphalii,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Falsihalocynthiibacter sp. SS001,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Paracoccus aerodenitrificans,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cereibacter azotoformans,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Frigidibacter mobilis,3,6,NA,1,NA,NA,NA,NA,NA,NA,3,NA
Thioclava nitratireducens,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gymnodinialimonas ceratoperidinii,1,3,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
Pikeienuella piscinae,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
Fontisubflavum oceani,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Roseomonas haemaphysalidis,78,3,NA,NA,NA,4,NA,NA,NA,NA,NA,NA
Roseomonas gilardii,1,15,NA,1,NA,5,NA,NA,NA,2,NA,NA
Sediminicoccus sp. KRV36,2,1,NA,NA,NA,4,NA,NA,NA,NA,NA,NA
Komagataeibacter xylinus,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Neokomagataea tanensis,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gluconacetobacter diazotrophicus,1,2,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
Acidocella sp. MX-AZ03,3,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Azospirillum sp. A26,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Azospirillum sp. A23,4,4,NA,NA,NA,5,NA,NA,NA,NA,NA,NA
Azospirillum sp. B510,2,5,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Azospirillum argentinense,1,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Skermanella pratensis,6,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nitrospirillum viridazoti,2,7,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Nisaea acidiphila,11,7,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Thalassobaculum sp. OXR-137,1,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Caulobacter sp. 73W,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Caulobacter vibrioides,1,6,NA,1,NA,1,NA,1,NA,NA,NA,2
Caulobacter mirabilis,1,11,NA,NA,NA,NA,NA,NA,NA,2,NA,NA
Brevundimonas subvibrioides,3,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
Phenylobacterium sp. LH3H17,1,4,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Tistrella mobilis,4,20,NA,NA,1,6,NA,NA,NA,NA,NA,NA
Gimibacter soli,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
