species,D1RP_S9,D1SG_S1,D2RP_S10,D2SG_S2,L1RP_S13,L1SG_S5,L2RP_S14,L2SG_S6,S1RP_S11,S1SG_S3,S2RP_S12,S2SG_S4
Aeoliella mucimassa,49,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rosistilla carotiformis,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bremerella sp. P1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lignipirellula cremea,5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Planctomyces sp. SH-PL14,19,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gimesia panareensis,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gimesia maris,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Crateriforma conspicua,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Planctellipticum variicoloris,5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gemmataceae bacterium,24,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Singulisphaera acidiphila,9,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aquisphaera giovannonii,6,27,NA,NA,NA,6,NA,NA,NA,NA,NA,NA
Planctomycetota bacterium,47,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Planctomycetes bacterium Pan216,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Planctomycetes bacterium K23_9,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phycisphaerales bacterium,14,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Candidatus Omnitrophota bacterium,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Minicystis rosea,208,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sorangium cellulosum,130,90,NA,NA,NA,8,NA,NA,NA,NA,NA,NA
Polyangium aurulentum,9,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corallococcus coralloides,32,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pyxidicoccus parkwaysis,12,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
uncultured bacterium contig00001,246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
uncultured bacterium,74,1291,NA,NA,NA,268,NA,NA,NA,NA,NA,NA
uncultured bacterium esnapd2,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
uncultured bacterium ARCTIC39_F_11,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Paludibaculum fermentans,70,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
uncultured Paludibaculum sp.,10,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bryobacterales bacterium,35,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bryobacterales bacterium F-183,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vicinamibacterales bacterium,69,203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Luteitalea pratensis,16,118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Luteitalea sp. TBR-22,8,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vicinamibacteria bacterium,6,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acidobacteriota bacterium,9,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sulfidibacter corallicola,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Syntrophotalea acetylenica,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Geopsychrobacteraceae bacterium,9,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Desulfuromonas versatilis,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Geotalea uraniireducens,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Desulfobacterales bacterium,21,25,NA,NA,926,7,NA,NA,NA,NA,NA,NA
Desulfosarcina alkanivorans,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nitratidesulfovibrio liaohensis,17,NA,74,NA,NA,NA,NA,NA,NA,NA,NA,NA
uncultured Desulfobulbus sp.,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Candidatus Manganitrophus sp.,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nitrospira sp. KM1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
bacterium,91,62,NA,NA,NA,NA,NA,NA,NA,NA,32,NA
Candidatus Nanogingivalaceae bacterium,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Candidatus Nanosynbacter sp. HMT-348_TM7c-JB,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Candidatus Saccharibacteria bacterium TM7i,16,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spirochaetia bacterium,13,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fusobacterium hwasookii,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Homo sapiens,3851,7182,11534,16355,2128,513,763,377,29,769,87,564
Pan troglodytes,14,75,383,127,6,24,NA,13,NA,7,NA,21
Symphalangus syndactylus,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Macaca mulatta,11,37,39,40,7,15,NA,NA,NA,NA,NA,NA
Saimiri boliviensis,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Callithrix jacchus,12,9,11,7,NA,NA,9,NA,NA,NA,NA,NA
Microcebus murinus,176,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alexandromys fortis,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mus musculus,85,206,20,20,182,103,11,18,38,7,146,10
Heterocephalus glaber,113,131,33,20,65,55,NA,8,12,5,NA,7
Cavia porcellus,8,7,NA,NA,8,NA,NA,NA,NA,NA,NA,NA
Felis catus,33,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Panthera uncia,23,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sus scrofa,45,63,11,7,27,28,8,6,6,9,NA,NA
Equus caballus,31,206,8,35,173,64,10,12,15,11,15,NA
Elgaria multicarinata,425,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Varanus komodoensis,14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eublepharis macularius,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Apteryx mantelli,150,122,5,12,32,59,NA,8,48,NA,13,NA
Larus michahellis,77,67,NA,NA,22,41,NA,6,NA,NA,16,NA
Pterocles gutturalis,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Motacilla alba,15,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gallus gallus,13,23,NA,NA,26,10,NA,NA,NA,NA,NA,NA
Meleagris gallopavo,12,67,14,NA,160,26,5,11,5,NA,NA,NA
Gopherus flavomarginatus,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Protopterus annectens,57,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Solea solea,275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pleuronectes platessa,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Amphiprion ocellaris,79,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stegastes partitus,65,7,NA,NA,128,NA,NA,NA,NA,NA,NA,NA
Salarias fasciatus,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oryzias latipes,9,44,NA,NA,22,31,NA,5,NA,NA,NA,NA
Oryzias melastigma,5,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oreochromis aureus,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pungitius pungitius,163,50,NA,NA,8,15,NA,NA,76,NA,NA,NA
Eleginops maclovinus,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hippocampus zosterae,33,8,NA,NA,20,NA,NA,NA,NA,NA,NA,NA
Betta splendens,19,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Channa argus,7,10,NA,NA,NA,NA,NA,NA,5,NA,NA,NA
Boleophthalmus pectinirostris,11,6,NA,NA,7,NA,NA,NA,NA,NA,NA,NA
Salmo salar,8,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Danio rerio,40,89,NA,NA,16,52,NA,15,28,NA,11,NA
Carassius gibelio,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Onychostoma macrolepis,7,7,NA,NA,NA,7,NA,NA,NA,NA,NA,NA
Paramisgurnus dabryanus,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colossoma macropomum,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Amia calva,119,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Strongylocentrotus purpuratus,8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Saccoglossus kowalevskii,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Timema monikensis,121,45,NA,NA,NA,35,14,NA,NA,NA,NA,NA
Timema cristinae,85,75,NA,NA,22,38,NA,NA,15,NA,NA,NA
Timema douglasi,81,68,NA,NA,NA,40,NA,NA,NA,NA,NA,NA
Timema genevievae,22,74,NA,34,54,40,NA,NA,NA,NA,NA,NA
Timema poppense,26,81,NA,NA,28,35,NA,NA,NA,NA,NA,NA
Timema shepardi,20,50,NA,NA,48,16,NA,NA,9,NA,NA,NA
Drosophila nasuta,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drosophila willistoni,10,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Scaptodrosophila lebanonensis,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhagoletis zephyria,6,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA
Zeugodacus cucurbitae,6,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA
Toxorhynchites rutilus,13,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cephus cinctus,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Diprion similis,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trichogramma pretiosum,8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anthonomus grandis,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Leptidea sinapis,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chrysoperla carnea,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Notodromas monacha,11,28,NA,NA,14,15,NA,NA,NA,NA,NA,NA
Cyprideis torosa,5,23,NA,NA,6,6,NA,NA,9,NA,NA,NA
Darwinula stevensoni,5,26,NA,NA,58,13,NA,NA,NA,NA,5,NA
Penaeus monodon,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhipicephalus sanguineus,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dermacentor andersoni,11,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dicrocoelium dendriticum,178,36,NA,NA,7,9,NA,NA,NA,NA,NA,NA
Spirometra erinaceieuropaei,27,64,NA,NA,22,28,NA,5,NA,NA,5,NA
Ylistrum balloti,41,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pecten maximus,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mercenaria mercenaria,5,8,NA,NA,NA,5,NA,NA,NA,NA,NA,NA
Pomacea canaliculata,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Echinopora horrida,56,36,NA,NA,103,13,NA,NA,NA,NA,NA,NA
Acropora muricata,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Apiospora kogelbergensis,1412,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Apiospora phragmitis,21,11,NA,NA,18,NA,NA,NA,NA,NA,NA,NA
Apiospora aurea,6,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Neoarthrinium moseri,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pestalotiopsis fici,22,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Microdochium trichocladiopsis,17,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Beauveria bassiana,311,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Akanthomyces muscarius,5,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA
Fusarium subglutinans,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fusarium tjaetaba,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pochonia chlamydosporia,16,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Verticillium dahliae,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Neurospora crassa,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acrophialophora nainiana,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA
Chaetomium globosum,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Venustampulla echinocandica,215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hyaloscypha bicolor,108,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA
Mollisia scopiformis,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Penicillium pulvis,1729,249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Penicillium longicatenatum,49,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Penicillium taxi,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Penicillium daleae,31,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Penicillium odoratum,18,11,NA,NA,NA,7,NA,NA,NA,NA,NA,NA
Penicillium cosmopolitanum,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Penicillium hordei,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Penicillium oxalicum,10,NA,NA,NA,55,NA,NA,NA,NA,NA,NA,NA
Penicillium rubens,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Penicillium digitatum,9,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Penicillium nucicola,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Penicillium verrucosum,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Penicillium crustosum,6,39,NA,NA,17,NA,NA,NA,NA,NA,NA,NA
Penicillium solitum,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aspergillus viridinutans,242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aspergillus glaucus,29,9,NA,NA,NA,5,NA,NA,NA,NA,26,13
Aspergillus chevalieri,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aspergillus ruber,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
Aspergillus bombycis,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aspergillus wentii,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rasamsonia emersonii,6,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA
Endocarpon pusillum,25,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Saxophila tyrrhenica,546,60,NA,NA,52,20,NA,NA,NA,NA,NA,NA
Neohortaea acidophila,141,8,NA,NA,20,15,NA,NA,NA,NA,NA,NA
Baudoinia panamericana,19,9,NA,NA,97,NA,NA,NA,NA,NA,NA,NA
Dissoconium aciculare,146,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA
Pseudocercospora fijiensis,44,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA
Cercospora sojina,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ramularia collo-cygni,5,11,NA,NA,NA,8,NA,NA,NA,NA,NA,NA
Alternaria viburni,196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alternaria arbusti,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alternaria rosae,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Curvularia lunata,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trematosphaeria pertusa,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Didymosphaeria variabile,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Westerdykella ornata,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phyllosticta capitalensis,11,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Malassezia restricta,376,548,1845,541,NA,NA,NA,NA,NA,NA,NA,71
Malassezia globosa,82,201,172,110,NA,NA,NA,NA,223,19,NA,NA
Malassezia sympodialis,7,18,NA,34,NA,NA,NA,NA,NA,NA,NA,NA
Moesziomyces antarcticus,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pseudomicrostroma glucosiphilum,11,5,NA,NA,6,NA,NA,NA,NA,NA,NA,NA
Cantharellus anzutake,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Suillus paluster,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cryptococcus tetragattii,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dioszegia hungarica,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Salpingoeca rosetta,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Citrus cavaleriei,400,280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Citrus sinensis,97,1187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Herrania umbratica,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Arabidopsis lyrata,8,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Populus trichocarpa,47,251,NA,26,NA,21,NA,NA,NA,NA,NA,NA
Euphorbia lathyris,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cannabis sativa,18,75,NA,NA,7,42,24,8,14,NA,NA,NA
Fragaria vesca,16,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ziziphus jujuba,10,39,NA,NA,11,27,NA,NA,NA,NA,NA,NA
Abrus precatorius,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Prosopis alba,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vitis retordii,49,32,NA,NA,6,16,NA,NA,NA,NA,NA,NA
Vitis vinifera,8,101,NA,NA,6,35,NA,9,46,NA,8,NA
Salvia hispanica,34,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Torenia fournieri,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sesamum indicum,6,8,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
Tabebuia rosea,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Helianthus annuus,14,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Digitaria exilis,54,55,NA,NA,46,20,NA,NA,NA,10,NA,NA
Eragrostis tef,13,60,12,NA,NA,26,NA,NA,18,NA,NA,NA
Phragmites australis,7,12,NA,NA,130,NA,NA,NA,NA,NA,NA,NA
Brachypodium distachyon,9,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA
Oryza sativa,5,105,NA,NA,131,59,NA,NA,34,13,NA,NA
Ananas comosus,11,37,NA,NA,5,14,NA,8,NA,NA,NA,NA
Musa acuminata,48,40,NA,9,18,32,NA,NA,NA,NA,7,NA
Chamaecyparis obtusa,6,70,NA,NA,NA,9,NA,NA,NA,NA,NA,NA
Chlamydomonas reinhardtii,23,13,NA,NA,NA,13,NA,NA,NA,NA,NA,NA
Emiliania huxleyi,13,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trypanosoma vivax,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dictyostelium discoideum,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Natronococcus sp. CG52,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Natronorubrum aibiense,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Methanolobus sp. WCC4,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
uncultured marine group II/III euryarchaeote KM3_149_A03,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palaeococcus pacificus,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thermoplasmatales archaeon,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thermoplasmata archaeon,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ackermannviridae sp.,249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Caudoviricetes sp.,82,106,35,64,28,44,NA,5,NA,NA,NA,NA
Severe acute respiratory syndrome-related coronavirus,31,NA,84,NA,NA,NA,NA,NA,NA,NA,NA,NA
Avian coronavirus,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Narcissus yellow stripe virus,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Human immunodeficiency virus 1,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
